" ","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","className"
octopus-16.gif,0.295236,8.43977e-06,0.00118725,6.92132e-05,-1.19137e-08,-1.30202e-07,-1.29678e-08,0.705399,0.294601,"octopus"
device8-11.gif,0.356061,0.0110426,0.0485589,0.00013592,-3.13221e-07,-1.4189e-05,-1.39029e-07,0.839994,0.160006,"device8"
sea_snake-20.gif,0.642377,0.158202,0.0148907,0.00166289,-2.26059e-06,-0.000119856,-5.7545e-06,0.852941,0.147059,"sea_snake"
device6-17.gif,0.192032,6.36813e-05,1.73466e-06,1.27701e-06,-1.8576e-12,-3.97065e-09,1.60204e-12,0.711023,0.288977,"device6"
dog-12.gif,0.294971,0.0140572,0.00211408,5.47405e-05,-1.33135e-08,-6.23048e-06,-1.78006e-09,0.624513,0.375487,"dog"
spoon-16.gif,0.537771,0.193396,0.193345,0.134137,0.0215968,0.0588755,0.0205847,0.798523,0.201477,"spoon"
stef-19.gif,0.428244,0.0156552,0.0662044,0.00469937,-7.62046e-05,0.000425296,-7.89841e-05,0.976006,0.0239938,"stef"
hammer-17.gif,0.571992,0.199028,0.132605,0.0551647,0.0047098,0.0246103,-0.000340025,0.89595,0.10405,"hammer"
device9-18.gif,0.176865,0.000233749,7.38922e-07,2.04685e-06,-1.53357e-12,-2.9194e-08,1.60754e-12,0.566726,0.433274,"device9"
rat-11.gif,0.282536,0.0227476,0.000767692,0.000576278,1.55266e-07,8.51608e-05,-3.38624e-07,0.869052,0.130948,"rat"
personal_car-14.gif,0.274652,0.0465311,0.00100589,0.000169055,4.17786e-08,1.20776e-05,1.63676e-10,0.697031,0.302969,"personal_car"
Bone-15.gif,0.536079,0.243663,0.00332876,0.00211698,5.61867e-06,0.00104306,1.99284e-06,0.720124,0.279876,"Bone"
sea_snake-13.gif,0.53992,0.145578,0.0314146,0.00592518,1.62629e-05,0.000635173,-3.68762e-05,0.756284,0.243716,"sea_snake"
chopper-12.gif,0.215295,0.0133176,0.00142144,0.000359751,2.55588e-07,3.7321e-05,-5.12341e-09,0.868736,0.131264,"chopper"
classic-13.gif,0.264652,0.0391725,0.00183731,0.000494985,4.29246e-07,8.04296e-05,3.98388e-07,0.357373,0.642627,"classic"
device9-19.gif,0.180153,0.00027695,1.00926e-06,1.24803e-06,-5.79626e-13,-4.83599e-09,1.18235e-13,0.572947,0.427053,"device9"
teddy-15.gif,0.184498,0.00142084,0.000917215,6.46759e-06,3.04925e-10,2.33051e-07,2.68068e-10,0.693404,0.306596,"teddy"
lmfish-11.gif,0.409088,0.132513,0.00300469,0.00207221,5.1702e-06,0.000722617,3.93808e-06,0.816848,0.183152,"lmfish"
device7-13.gif,0.18571,1.83146e-07,4.0109e-07,2.09677e-10,-1.26433e-18,-6.02709e-15,-6.65133e-20,0.562733,0.437267,"device7"
face-20.gif,0.189,0.00978237,0.000153766,2.0886e-05,1.18359e-09,2.06561e-06,1.6675e-10,0.567615,0.432385,"face"
hammer-12.gif,0.332969,0.0345738,0.0288898,0.00741432,0.000107875,0.00136786,-1.85955e-05,0.906769,0.0932312,"hammer"
cup-11.gif,0.195172,9.58944e-05,0.00089855,0.00016651,5.72837e-08,-8.36351e-07,-4.64491e-08,0.654882,0.345118,"cup"
device2-16.gif,0.262341,0,0,0,0,0,0,0.770203,0.229797,"device2"
jar-11.gif,0.164337,0.000293575,5.4071e-05,3.28302e-06,3.32507e-11,5.61514e-08,-2.91127e-11,0.615864,0.384136,"jar"
face-11.gif,0.186704,0.00880876,0.000186268,2.2988e-05,1.50425e-09,2.15649e-06,1.38451e-10,0.567858,0.432142,"face"
flatfish-11.gif,0.198015,0.0125035,0.000119552,3.99987e-05,2.76591e-09,4.29942e-06,2.16916e-09,0.321283,0.678717,"flatfish"
truck-19.gif,0.222366,0.0190953,0.000677527,4.31083e-05,-3.9394e-09,-3.66829e-06,7.36677e-09,0.956469,0.043531,"truck"
fountain-12.gif,0.224849,0.00824862,0.00303499,4.69902e-05,1.70743e-08,-4.14872e-06,2.95119e-09,0.848125,0.151875,"fountain"
personal_car-13.gif,0.200538,0.012403,0.000483899,5.48836e-05,5.2603e-09,2.98309e-06,2.83985e-09,0.617944,0.382056,"personal_car"
jar-20.gif,0.186202,0.00792008,6.84408e-06,1.99603e-06,7.37729e-12,1.5271e-07,-7.22229e-12,0.734974,0.265026,"jar"
butterfly-17.gif,0.253782,0.0197075,0.00518842,0.000375877,-5.14227e-07,-5.20228e-05,5.75249e-08,0.773267,0.226733,"butterfly"
Misk-14.gif,0.186189,0.00296105,0.000456839,3.69469e-05,3.77496e-09,1.19018e-06,-2.16794e-09,0.340155,0.659845,"Misk"
horseshoe-20.gif,0.392954,0.00114959,0.000742151,0.00246141,-3.32396e-06,8.33064e-05,8.37293e-07,0.631992,0.368008,"horseshoe"
ray-18.gif,0.183496,0.000124864,0.000836676,0.000143557,4.96562e-08,-1.57385e-06,1.3032e-08,0.633708,0.366292,"ray"
camel-12.gif,0.220569,0.00615983,0.00113081,2.50321e-05,-1.60501e-09,-1.2723e-06,3.80126e-09,0.743775,0.256225,"camel"
camel-14.gif,0.205331,0.001334,0.000680089,8.32127e-05,3.81765e-09,-4.28805e-07,-1.70113e-08,0.655924,0.344076,"camel"
teddy-19.gif,0.185254,0.00117909,0.000935067,5.42707e-06,-1.88015e-10,4.02563e-08,3.78614e-10,0.682979,0.317021,"teddy"
classic-20.gif,0.265675,0.0397151,0.00182903,0.000480352,4.05051e-07,7.64979e-05,-3.65416e-07,0.352428,0.647572,"classic"
camel-11.gif,0.208309,0.00586907,0.000615861,2.02314e-05,-2.19258e-09,-1.09035e-06,1.66128e-09,0.673966,0.326034,"camel"
device1-16.gif,0.171577,4.97869e-07,3.97139e-07,1.26107e-09,2.45577e-17,7.89173e-13,-1.46641e-17,0.681492,0.318508,"device1"
Comma-17.gif,0.226154,0.0209204,0.000575732,0.000196053,5.39814e-08,1.558e-05,2.68874e-08,0.420695,0.579305,"Comma"
lmfish-18.gif,0.36008,0.101244,0.000775636,9.09878e-05,-5.37799e-09,-1.46966e-05,2.34025e-09,0.782893,0.217107,"lmfish"
stef-16.gif,0.333835,0.00490075,0.0377198,0.000727646,-3.78331e-06,3.48556e-05,1.56545e-06,0.978835,0.0211648,"stef"
hat-12.gif,0.180053,0.000471932,0.000762376,1.22847e-05,2.43306e-11,4.72384e-08,1.00514e-09,0.302385,0.697615,"hat"
face-14.gif,0.188778,0.00928115,0.000263835,3.54273e-05,3.42478e-09,3.40113e-06,4.81337e-10,0.422309,0.577691,"face"
camel-16.gif,0.216161,0.00464301,0.000198357,0.000255143,4.01109e-08,-5.65196e-07,-2.64347e-08,0.67423,0.32577,"camel"
butterfly-19.gif,0.20762,0.00646706,0.00101957,0.000100322,-3.13485e-08,-8.0124e-06,1.24381e-08,0.708481,0.291519,"butterfly"
octopus-14.gif,0.226903,0.00190956,0.000328161,9.35469e-05,-8.29474e-10,-3.56881e-06,-1.28351e-08,0.811813,0.188187,"octopus"
horseshoe-15.gif,0.367643,0.00162,0.00252874,0.00267179,-6.65763e-06,-9.54493e-05,-2.10041e-06,0.593979,0.406021,"horseshoe"
lizzard-20.gif,0.373625,0.0158105,0.00140365,0.0029645,-5.43601e-06,-0.000366138,3.25243e-07,0.629119,0.370881,"lizzard"
Comma-13.gif,0.240452,0.0265783,0.00142586,0.000578925,5.02818e-07,8.11311e-05,-9.80209e-08,0.476682,0.523318,"Comma"
brick-13.gif,0.244637,0.0317956,1.55857e-05,2.79204e-06,1.4189e-11,2.58499e-07,5.88268e-12,0.836865,0.163135,"brick"
car-11.gif,0.241881,0.0280811,0.00134005,0.000200356,8.37544e-08,1.90538e-05,-2.27885e-08,0.888889,0.111111,"car"
fly-20.gif,0.28205,0.000621672,0.00320096,1.38863e-05,8.63202e-10,-1.46727e-07,-2.75352e-09,0.715877,0.284123,"fly"
device6-15.gif,0.161966,9.21993e-06,4.61968e-08,3.88631e-10,-1.27598e-19,-6.87768e-13,1.07018e-18,0.675659,0.324341,"device6"
watch-20.gif,0.858579,0.702984,0.0161347,0.0123032,0.000173135,0.00962404,0.000135671,0.863549,0.136451,"watch"
hammer-14.gif,0.332969,0.0345738,0.0288898,0.00741432,0.000107875,0.00136786,-1.85955e-05,0.906769,0.0932312,"hammer"
key-16.gif,0.319759,0.0627355,0.0132172,0.00607524,5.44272e-05,0.00152053,1.44873e-05,0.782819,0.217181,"key"
stef-15.gif,0.499083,0.0587352,0.0990463,0.0124099,-8.81778e-05,0.00167837,4.72095e-05,0.978385,0.0216146,"stef"
children-11.gif,0.327009,0.0788048,0.000430992,0.000295207,1.05276e-07,8.2871e-05,4.20311e-08,0.923366,0.0766335,"children"
Glas-12.gif,0.328665,0.0236732,0.0140766,0.0047808,3.85573e-05,0.000700192,1.48362e-05,0.509157,0.490843,"Glas"
bell-12.gif,0.193933,0.00449723,0.00275156,8.43764e-05,4.06455e-08,5.65837e-06,6.19305e-09,0.424337,0.575663,"bell"
children-14.gif,0.332951,0.0823154,0.000507715,0.000359733,1.53707e-07,0.000102497,4.82818e-10,0.924077,0.0759233,"children"
hammer-20.gif,0.95403,0.770195,0.330138,0.207092,0.0541299,0.180618,-0.00406537,0.919769,0.0802307,"hammer"
personal_car-15.gif,0.254883,0.0375396,0.000334153,8.47874e-05,1.28521e-08,1.2408e-05,-1.42183e-08,0.655625,0.344375,"personal_car"
flatfish-14.gif,0.1962,0.0104021,0.000161419,5.04192e-05,4.52486e-09,4.4279e-06,-4.36356e-09,0.374162,0.625838,"flatfish"
frog-20.gif,0.20084,0.00549076,0.0018289,0.000141703,5.42666e-08,1.04674e-05,4.28124e-08,0.477239,0.522761,"frog"
apple-19.gif,0.162157,0.000375112,2.46252e-05,4.86966e-07,1.52519e-12,-9.33618e-09,-8.8811e-13,0.457932,0.542068,"apple"
fountain-11.gif,0.207935,0.00335323,0.00298071,4.17316e-05,5.38846e-09,-1.74983e-06,1.25477e-08,0.830898,0.169102,"fountain"
rat-15.gif,0.277523,0.0182409,0.000520206,0.0006561,1.8487e-07,7.45276e-05,1.32029e-09,0.869259,0.130741,"rat"
device9-20.gif,0.15918,7.9458e-06,2.94561e-10,2.17417e-14,5.48494e-26,5.95865e-17,3.09985e-26,0.598756,0.401244,"device9"
spoon-11.gif,0.79267,0.577184,0.0874971,0.0761262,0.00621151,0.0573987,0.00127512,0.906067,0.0939331,"spoon"
Comma-16.gif,0.319865,0.0501177,0.000995613,0.001594,2.00805e-06,0.00028674,-1.55368e-06,0.599755,0.400245,"Comma"
bird-11.gif,0.278531,0.0228722,0.0142465,0.001177,-3.50151e-06,-0.000117139,-4.4952e-06,0.650503,0.349497,"bird"
elephant-13.gif,0.191785,0.00220478,0.000294951,6.73736e-05,-7.0749e-09,-3.14994e-06,6.79712e-09,0.438084,0.561916,"elephant"
rat-13.gif,0.287373,0.0209318,0.000851099,0.000575882,1.29755e-07,8.06361e-05,-3.33312e-07,0.8692,0.1308,"rat"
ray-11.gif,0.204702,0.00188194,0.00293947,0.000742721,1.09272e-06,3.22011e-05,4.77214e-07,0.591189,0.408811,"ray"
teddy-16.gif,0.184073,0.00116098,0.00110277,6.03824e-06,4.51148e-10,1.57531e-07,-3.97715e-10,0.672782,0.327218,"teddy"
cattle-17.gif,0.249886,0.0232833,0.000874994,1.25086e-05,1.30856e-09,1.46419e-06,1.00973e-09,0.742311,0.257689,"cattle"
HCircle-16.gif,0.197341,0.00911823,0.00138325,9.07887e-05,-2.90995e-08,-8.23246e-06,-1.37287e-08,0.241256,0.758744,"HCircle"
device8-17.gif,0.271719,0.000313569,0.0182314,0.000277139,6.2294e-07,4.73341e-06,-2.77769e-08,0.747305,0.252695,"device8"
fly-14.gif,0.23201,0.00146782,0.000117877,0.00037803,5.78359e-08,1.35268e-05,-3.47805e-08,0.568502,0.431498,"fly"
pencil-17.gif,0.577417,0.306847,4.92658e-05,1.78247e-05,4.86297e-10,6.82594e-06,-5.08518e-10,0.894088,0.105912,"pencil"
lmfish-20.gif,0.328165,0.0770567,0.000960513,0.000408066,2.52112e-07,9.16156e-05,1.04131e-07,0.636873,0.363127,"lmfish"
tree-18.gif,0.376191,0.110051,0.00204576,0.000600152,6.01568e-07,0.000132939,-6.63365e-07,0.866776,0.133224,"tree"
butterfly-13.gif,0.218579,0.00836833,0.00100019,0.000100201,-3.16782e-08,-9.16276e-06,7.14406e-09,0.749313,0.250687,"butterfly"
cellular_phone-17.gif,0.215786,0.0188519,0.000112601,6.44961e-06,-1.52045e-10,-8.84256e-07,9.77888e-11,0.475045,0.524955,"cellular_phone"
truck-14.gif,0.219837,0.0179814,0.000947573,7.3406e-05,5.3484e-09,2.70699e-07,1.02908e-08,0.96145,0.0385496,"truck"
bell-14.gif,0.202614,0.00835346,0.00255323,0.000143283,8.66483e-08,1.30891e-05,1.06032e-08,0.4544,0.5456,"bell"
truck-18.gif,0.217622,0.0162951,0.00101808,5.68694e-05,3.55768e-09,8.21309e-07,4.39429e-09,0.957169,0.0428307,"truck"
Comma-18.gif,0.224805,0.0187403,0.000514011,0.000139123,2.0011e-08,8.00428e-06,2.31806e-08,0.450701,0.549299,"Comma"
device9-16.gif,0.162377,3.98701e-05,4.92907e-07,1.47826e-08,8.42195e-16,7.46583e-11,5.13816e-16,0.533199,0.466801,"device9"
shoe-11.gif,0.243838,0.0308597,0.000988346,0.000249995,1.22772e-07,4.2934e-05,-1.12724e-07,0.53682,0.46318,"shoe"
Glas-17.gif,0.363777,0.0483674,0.0228931,0.0104779,0.000161983,0.00229231,2.69944e-05,0.514675,0.485325,"Glas"
tree-15.gif,0.263254,0.0387807,0.000951253,0.00027067,1.36102e-07,5.01322e-05,-3.33903e-08,0.792786,0.207214,"tree"
face-15.gif,0.188262,0.00907679,0.00025212,3.416e-05,3.16849e-09,3.25095e-06,1.75583e-10,0.42065,0.57935,"face"
bat-12.gif,0.34538,0.0664619,0.0162412,0.0016997,-4.65576e-06,-0.000311307,8.2083e-06,0.575315,0.424685,"bat"
pencil-13.gif,1.42182,1.99316,0.000638775,0.000415971,2.13173e-07,0.000530967,1.89695e-07,0.872503,0.127497,"pencil"
chicken-11.gif,0.24016,0.0107345,0.00635646,0.000431654,3.14366e-09,8.18139e-06,-2.89738e-07,0.613115,0.386885,"chicken"
cup-13.gif,0.177253,6.0794e-05,0.000427793,4.87282e-05,7.02029e-09,2.41304e-07,-6.97011e-09,0.564671,0.435329,"cup"
deer-15.gif,0.323531,0.0205741,0.0138609,0.000767605,-2.39762e-06,-7.34359e-05,-1.42687e-06,0.849126,0.150874,"deer"
children-17.gif,0.33381,0.0808173,0.000709302,0.000331438,1.60554e-07,7.91091e-05,-1.5635e-07,0.924834,0.0751657,"children"
device3-12.gif,0.172662,2.52372e-06,6.48396e-07,1.57818e-07,-4.5559e-14,2.49952e-10,2.02943e-14,0.615228,0.384772,"device3"
Heart-11.gif,0.189269,0.00463382,0.0012164,5.99021e-05,-1.08708e-08,-2.72486e-06,-7.80095e-09,0.360503,0.639497,"Heart"
dog-15.gif,0.46638,0.0462023,0.0225523,0.000329853,-8.98205e-07,-6.8113e-05,-3.07416e-07,0.752703,0.247297,"dog"
beetle-18.gif,0.419084,0.0842619,0.00250227,0.000952816,1.44947e-06,0.000263418,9.95958e-07,0.723883,0.276117,"beetle"
device6-13.gif,0.181959,2.70547e-05,1.40534e-06,5.67815e-07,5.05715e-13,5.03234e-10,-4.60181e-13,0.736277,0.263723,"device6"
device6-18.gif,0.181881,1.87093e-05,1.87008e-06,5.55023e-07,5.20615e-13,1.49042e-09,-2.32465e-13,0.737706,0.262294,"device6"
classic-19.gif,0.299463,0.0591109,0.00234664,0.000803895,1.04963e-06,0.000165032,9.50803e-07,0.732975,0.267025,"classic"
device6-19.gif,0.506388,3.42642e-05,1.93101e-05,0.000174592,-9.16794e-09,9.05721e-07,-2.32245e-09,0.867872,0.132128,"device6"
crown-19.gif,0.233488,0.0182779,0.000505089,9.83367e-05,-1.84728e-08,-1.21091e-05,-1.35049e-08,0.453591,0.546409,"crown"
bat-17.gif,0.325893,0.0457587,0.0191385,0.00176931,-6.29689e-07,-0.000114208,-1.45857e-06,0.661901,0.338099,"bat"
sea_snake-16.gif,0.621105,0.183542,0.0536135,0.00783155,-0.000122841,-0.00181635,-0.000102277,0.838011,0.161989,"sea_snake"
cattle-12.gif,0.267795,0.0246163,0.000827696,5.25537e-05,-7.75984e-09,2.49443e-06,-3.57952e-09,0.4912,0.5088,"cattle"
horse-18.gif,0.347491,0.0319618,0.0122846,7.54381e-05,7.25077e-08,1.09692e-05,-6.11979e-08,0.845179,0.154821,"horse"
fly-11.gif,0.222748,0.00387893,0.00372318,2.67812e-06,1.24524e-10,1.63882e-07,9.00835e-11,0.625328,0.374672,"fly"
guitar-14.gif,0.375464,0.0975491,0.030301,0.0192633,0.000465281,0.0060074,0.000102464,0.688205,0.311795,"guitar"
Glas-14.gif,0.340978,0.0230018,0.0181722,0.0066507,7.12819e-05,0.000960473,3.57161e-06,0.527479,0.472521,"Glas"
beetle-19.gif,0.21408,0.0113638,0.00040208,6.94532e-06,3.11979e-10,6.76419e-07,-2.6545e-10,0.476011,0.523989,"beetle"
spring-17.gif,55.5093,2191.99,4508.74,1412.45,3.16418e+06,52201.1,-3.04011e+06,0.801977,0,"spring"
bird-15.gif,0.334345,0.0581322,0.0139681,0.00100628,-3.56404e-06,-0.00021084,-3.76076e-06,0.686651,0.313349,"bird"
device5-20.gif,0.226384,1.46728e-05,2.26462e-08,3.27299e-09,-2.21141e-17,-2.89951e-12,3.23635e-18,0.771685,0.228315,"device5"
lizzard-17.gif,0.536585,0.189621,0.0118423,0.00450269,3.19701e-05,0.00130486,-2.49417e-05,0.746943,0.253057,"lizzard"
device5-18.gif,0.391302,6.20557e-05,1.46912e-05,1.59573e-05,1.59574e-10,-7.32794e-08,-2.44069e-10,0.87329,0.12671,"device5"
flatfish-19.gif,0.224607,0.0202267,0.00148571,0.000539829,4.83091e-07,7.05938e-05,-3.42058e-07,0.470973,0.529027,"flatfish"
guitar-18.gif,0.348276,0.0752901,0.0303633,0.018918,0.000453383,0.00518483,-8.72379e-05,0.688571,0.311429,"guitar"
bottle-13.gif,0.342584,0.0865713,0.00781791,0.00470705,2.85457e-05,0.00137884,-2.48643e-05,0.956045,0.0439552,"bottle"
brick-18.gif,0.298902,0.0596649,0.000108601,2.44469e-05,9.71742e-10,3.79602e-06,-1.25857e-09,0.887232,0.112768,"brick"
car-14.gif,0.227635,0.0223766,0.000952473,9.1273e-05,1.71304e-08,5.4071e-06,5.66875e-09,0.873757,0.126243,"car"
hat-14.gif,0.187732,0.00595479,0.000757424,2.39986e-05,-3.15391e-09,-1.82864e-06,7.99525e-10,0.360017,0.639983,"hat"
teddy-11.gif,0.182626,0.00132166,0.000980485,5.26542e-06,3.78145e-10,1.84297e-07,-1.05726e-10,0.673971,0.326029,"teddy"
fish-17.gif,0.325534,0.0764347,0.00352033,0.00194102,5.06974e-06,0.000529602,-3.30761e-06,0.422487,0.577513,"fish"
lizzard-15.gif,0.396667,0.0928328,0.000886971,0.000730366,1.12161e-07,4.12301e-05,1.31081e-07,0.625981,0.374019,"lizzard"
classic-17.gif,0.291107,0.0512459,0.00349422,0.00039627,-2.76011e-08,-2.75692e-05,-4.15631e-07,0.733043,0.266957,"classic"
horse-15.gif,0.336477,0.029563,0.00733171,1.07727e-06,4.9317e-11,1.84495e-07,-1.16954e-11,0.661527,0.338473,"horse"
stef-20.gif,0.458189,0.0119885,0.0861249,0.00539183,-0.000116001,0.000524163,-0.00011348,0.976598,0.023402,"stef"
crown-14.gif,0.257504,0.0262706,0.00131957,0.000182488,-8.81189e-08,-2.94557e-05,-4.2725e-09,0.441182,0.558818,"crown"
horse-11.gif,0.294859,0.0183578,0.00385933,3.12871e-05,-2.66927e-10,-2.95446e-06,-4.92002e-09,0.626675,0.373325,"horse"
cellular_phone-20.gif,0.264241,0.0417687,0.000151524,4.32734e-05,3.12648e-09,4.2772e-06,7.35986e-10,0.571617,0.428383,"cellular_phone"
deer-16.gif,0.333472,0.0287438,0.00485932,0.000448752,5.81658e-07,2.98242e-05,4.87774e-07,0.713887,0.286113,"deer"
children-15.gif,0.334356,0.0828503,0.000524065,0.000358139,1.55109e-07,0.000100892,-4.47749e-08,0.92442,0.07558,"children"
Bone-17.gif,0.971753,0.795443,0.0542147,0.0357092,0.00156651,0.030845,-0.000470676,0.81644,0.18356,"Bone"
lmfish-19.gif,0.433055,0.155673,0.00156002,0.00101932,1.2848e-06,0.000370618,-5.37158e-07,0.824105,0.175895,"lmfish"
children-18.gif,0.346711,0.0911739,0.000815109,0.00056149,3.79823e-07,0.000165048,-8.52653e-08,0.927154,0.0728456,"children"
device2-13.gif,0.210922,2.06075e-08,1.92627e-07,3.13822e-08,-1.78232e-15,-1.21032e-12,2.16368e-15,0.695309,0.304691,"device2"
elephant-15.gif,0.189979,0.000462055,0.000202687,0.000115404,-1.57596e-08,-2.22664e-06,1.59565e-08,0.482173,0.517827,"elephant"
pocket-12.gif,0.263029,0.00630356,0.00177611,0.000100251,4.00927e-08,7.79344e-06,-2.53774e-08,0.482912,0.517088,"pocket"
Bone-12.gif,0.967241,0.87736,0.0295771,0.0244561,0.000657629,0.0227611,0.000133659,0.845949,0.154051,"Bone"
device3-20.gif,0.166691,1.16223e-05,5.25832e-10,3.38378e-11,4.35043e-21,-2.65713e-14,-4.15773e-21,0.54804,0.45196,"device3"
cellular_phone-12.gif,0.253844,0.0362226,0.000186587,6.51926e-05,6.77507e-09,8.50192e-06,5.32935e-09,0.471214,0.528786,"cellular_phone"
cellular_phone-15.gif,0.2609,0.0397191,0.000199789,6.74384e-05,7.26871e-09,8.07017e-06,3.91102e-09,0.573732,0.426268,"cellular_phone"
shoe-12.gif,0.234669,0.0266792,0.000657409,0.000137102,3.82485e-08,1.88152e-05,-2.96258e-08,0.481115,0.518885,"shoe"
butterfly-11.gif,0.282706,0.0207758,0.00497456,0.00117671,2.11859e-06,3.12515e-05,-2.75222e-06,0.799154,0.200846,"butterfly"
bell-11.gif,0.193933,0.00449723,0.00275156,8.43764e-05,4.06455e-08,5.65837e-06,-6.19305e-09,0.424337,0.575663,"bell"
fish-19.gif,0.350717,0.0952101,0.000703663,0.000417794,2.25996e-07,0.000127267,-1.16791e-07,0.420052,0.579948,"fish"
device7-15.gif,0.197726,1.42616e-08,0,0,0,0,0,0.615494,0.384506,"device7"
jar-14.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,-8.25694e-12,0.684483,0.315517,"jar"
octopus-17.gif,0.266334,0.000183983,0.00116334,5.8389e-06,-3.09427e-10,-6.95505e-08,4.31463e-10,0.744553,0.255447,"octopus"
truck-11.gif,0.21024,0.0131728,0.000916,4.62382e-05,-6.73853e-09,-3.8878e-06,9.37009e-09,0.959231,0.040769,"truck"
crown-12.gif,0.248036,0.0212741,0.000907422,0.000165533,-6.41343e-08,-2.41288e-05,1.07877e-08,0.48043,0.51957,"crown"
device3-17.gif,0.172748,3.04439e-06,8.15495e-07,1.94333e-07,-7.47895e-14,3.08883e-10,1.65847e-14,0.615033,0.384967,"device3"
personal_car-11.gif,0.229531,0.0247275,0.000970476,0.000122383,1.67122e-08,3.19948e-06,-1.75595e-08,0.606884,0.393116,"personal_car"
watch-16.gif,0.69587,0.454729,0.000159498,0.000131352,1.90096e-08,8.64607e-05,1.0984e-08,0.761393,0.238607,"watch"
apple-18.gif,0.165829,0.000185141,0.000202546,8.15852e-06,2.96009e-10,6.72338e-08,3.28024e-10,0.467575,0.532425,"apple"
fish-18.gif,0.307933,0.0676616,2.94085e-05,3.78132e-06,1.6909e-11,-3.00381e-08,-1.26231e-11,0.344035,0.655965,"fish"
hat-11.gif,0.193259,0.00044261,0.00160186,9.78213e-05,-3.8179e-08,-2.0561e-06,-4.92528e-09,0.350474,0.649526,"hat"
jar-15.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,8.25694e-12,0.684483,0.315517,"jar"
face-19.gif,0.186606,0.00817751,0.000405268,4.42509e-05,5.88245e-09,3.95171e-06,2.62634e-09,0.40399,0.59601,"face"
ray-17.gif,0.183496,0.000124864,0.000836676,0.000143557,4.96562e-08,-1.57385e-06,-1.3032e-08,0.633708,0.366292,"ray"
HCircle-15.gif,0.198507,0.00921855,0.00138749,0.000104608,-2.25011e-08,-7.7541e-06,-3.65286e-08,0.24926,0.75074,"HCircle"
fountain-16.gif,0.212413,0.0059778,0.00252563,2.03077e-05,4.25068e-09,-1.53385e-06,-1.9677e-09,0.82516,0.17484,"fountain"
pencil-16.gif,0.53485,0.25948,0.000693224,0.000496001,2.90743e-07,0.000250559,2.66001e-07,0.908242,0.091758,"pencil"
stef-17.gif,0.385565,0.0369182,0.00710341,0.00487584,-1.59889e-05,0.000850165,-2.84718e-05,0.978125,0.021875,"stef"
bird-16.gif,0.293137,0.0335047,0.0152208,0.00163831,-2.87378e-06,-0.000170613,-7.95931e-06,0.705051,0.294949,"bird"
chopper-13.gif,0.219485,0.0152469,0.00142815,0.000555905,4.9199e-07,6.83002e-05,-2.76359e-07,0.864248,0.135752,"chopper"
spring-13.gif,139.341,15328,34583.2,3893.48,3.27024e+07,343387,-2.78462e+07,0.879706,0,"spring"
carriage-13.gif,0.432732,0.125259,0.00641854,0.00493428,2.77157e-05,0.00174468,9.47523e-06,0.915355,0.0846453,"carriage"
jar-13.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,-8.25694e-12,0.684483,0.315517,"jar"
rat-17.gif,0.270257,0.0177287,0.0011168,0.00071395,4.50724e-07,8.53787e-05,-1.31467e-07,0.863262,0.136738,"rat"
carriage-18.gif,0.38561,0.0967254,0.0040049,0.00301473,1.04634e-05,0.000932088,3.29338e-06,0.909012,0.090988,"carriage"
hat-17.gif,0.194577,0.00762067,0.00142726,6.40918e-05,-1.85996e-08,-5.46751e-06,-5.24084e-09,0.366142,0.633858,"hat"
HCircle-11.gif,0.196489,0.00830393,0.0016793,8.98776e-05,1.95334e-09,-1.80731e-06,3.01697e-08,0.264273,0.735727,"HCircle"
apple-20.gif,0.162566,0.000112491,5.22387e-05,4.07539e-06,5.90717e-11,4.31815e-08,4.85681e-11,0.550842,0.449158,"apple"
lizzard-13.gif,0.341738,0.0100162,0.0154114,0.00983616,0.000117171,0.000945668,-5.32507e-05,0.849477,0.150523,"lizzard"
jar-19.gif,0.171136,0.0024119,9.05336e-05,1.0483e-06,1.00002e-11,4.23886e-08,-1.02115e-11,0.528767,0.471233,"jar"
spoon-18.gif,0.537771,0.193396,0.193345,0.134137,0.0215968,0.0588755,-0.0205847,0.798523,0.201477,"spoon"
device0-15.gif,0.215387,2.37742e-07,6.81019e-10,1.50949e-07,1.0368e-15,6.08576e-11,3.44868e-17,0.717991,0.282009,"device0"
dog-11.gif,0.362074,0.0385473,0.000505047,0.000686843,2.04685e-07,-6.86649e-05,-4.00393e-07,0.682301,0.317699,"dog"
device0-16.gif,0.202107,6.30207e-10,5.33765e-10,7.7078e-10,-4.94368e-19,-1.91724e-14,4.92054e-19,0.542309,0.457691,"device0"
dog-18.gif,0.287821,0.0313073,0.00420894,0.000112746,-1.69519e-08,-9.08677e-06,1.26397e-08,0.611614,0.388386,"dog"
lizzard-12.gif,0.341709,0.0100092,0.0154178,0.00983055,0.000117082,0.000944748,-0.000120746,0.695561,0.304439,"lizzard"
device2-12.gif,0.164162,5.51697e-09,1.95619e-09,9.86338e-11,1.63827e-20,-4.59293e-15,2.86715e-20,0.587963,0.412037,"device2"
