"","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","Fourier-0","Fourier-1","Fourier-2","Fourier-3","Fourier-4","Fourier-5","Fourier-6","Fourier-7","Fourier-8","Fourier-9","Fourier-10","Fourier-11","Fourier-12","Fourier-13","Fourier-14","Fourier-15","Fourier-16","Fourier-17","Fourier-18","Fourier-19","Fourier-20","Fourier-21","Fourier-22","Fourier-23","Fourier-24","ID-0","ID-1","ID-2","ID-3","ID-4","ID-5","ID-6","ID-7","ID-8","ID-9","ID-10","SD-0","SD-1","SD-2","SD-3","SD-4","SD-5","SD-6","SD-7","SD-8","className"
guitar-8.gif,0.48687,0.188996,0.0601249,0.0449161,0.00233386,0.0195026,-0.00156716,0.6866,0.3134,57660.1,46035.3,20162.9,1980.38,10005.5,2451.15,7720.14,8550.93,6126.38,2794.09,7674.09,4666.77,1180.79,1805.52,5715.14,1763.16,2637.94,3120.61,3473,3674.49,1048.89,1196.45,649.099,259.15,165.926,1397,387,96,380,40,158,117524,139097,160671,182244,225391,5177.81,505.776,72.9601,26.4174,11.7215,0,0,0,0,"guitar"
device5-8.gif,0.353607,1.29026e-06,4.31996e-05,2.31271e-05,7.24001e-10,-2.43597e-08,-3.94827e-10,0.775591,0.224409,241492,18799.9,1065.62,16965.8,71688.1,26296.2,23615,2970.29,7776.67,6755.38,556.809,12497.9,3164.57,3816.21,2994.84,809.783,5228.84,2598.58,1342.9,1836.93,4665.58,705.358,560.239,745.018,1212.73,1479,305,342,348,364,333,268068,307486,346904,386322,465158,19197.5,2133.05,252.264,0,0,0,0,0,0,"device5"
fish-1.gif,29.4599,591.195,150.093,23.2201,734.496,105.918,-362.263,0.786423,0,216582,16900.2,29326.8,7884.63,13252.3,22865.2,46836.4,10150,4230.93,13867.6,4688.82,4300.57,1702.91,396.387,886.43,2440.93,1040.37,1424.14,336.557,4592.62,2338.47,2476.43,158.004,3099.3,2873.99,433931,360,376,26372,-2147483648,78,2,35642.8,71283.6,106924,178206,15471.5,1719.06,380.298,157.873,95.5032,59.4378,20.292,6.62675,0,"fish"
HCircle-4.gif,0.202077,0.0125844,0.00106743,0.000129734,3.95292e-08,1.15663e-05,-3.3673e-08,0.21143,0.78857,12986.1,5501.33,2307.81,3384.27,3875.24,1757.66,2891.15,3722.54,2206.1,410.823,105.415,818.312,900.01,34.3434,2759.94,288.517,40.6761,855.269,1023.45,661.823,213.583,891.974,89.8394,672.152,12.0564,441443,53,331,-2147483648,41443,278,55,11052.4,22049.8,33047.2,55042,1760.45,195.605,70.4178,35.9275,20.7921,1.81056,0,0,0,"HCircle"
device0-7.gif,0.223227,2.08481e-10,9.1645e-10,6.81018e-11,-1.70132e-20,-9.8331e-16,-9.56116e-23,0.78503,0.21497,205792,26672.6,1950.98,9292.47,32587.3,1896.14,29471.2,2203.29,14239.8,1711.9,7978.26,3452.39,3497.78,3722.09,2762.4,828.54,3571.14,104.708,363.604,550.506,3242.82,282.52,882.298,123.969,1966.33,2385,236,238,389,235,184,20107,78619.6,137132,195645,312670,12055.3,1339.48,437.463,173.615,74.4153,49.6082,13.8813,0,0,"device0"
dog-8.gif,0.276746,0.0272745,0.00196186,6.21261e-05,-1.99855e-08,-9.55181e-06,4.57914e-09,0.554011,0.445989,26418.2,9593.03,1845.32,2375.34,3548.83,6914.15,4671.29,718.093,3759.48,80.2977,329.437,4749.11,813.739,2532.49,1570.91,2404.87,2135.44,875.269,302.234,1001.01,692.832,1058.76,121.311,51.748,521.877,29250,46,185,291,204,140,4,9344,18684,28024,46704,871.694,95.6737,31.1016,12.521,8.09936,5.09557,1.91401,0.924677,0,"dog"
device9-2.gif,0.185492,0.000325822,8.68795e-07,1.35159e-06,-3.48379e-13,1.10799e-09,-5.55239e-13,0.580915,0.419085,180877,22344.7,1974.82,814.353,37699.6,12771.1,41920.6,26037.9,12690.5,6479.93,11344.8,4426.62,6844.33,2928.7,190.412,509.622,4092.8,4294.68,498.308,2070.84,3117.85,2322.88,654.651,180.847,4162.77,4434,240,495,670,207,194,28,46670,93312,139954,233238,11681.1,1285.78,699.677,356.978,194.771,126.614,72.5221,37.4166,0,"device9"
pencil-7.gif,1.00772,0.987304,0.00984539,0.00898464,8.45022e-05,0.00892742,-1.1334e-05,0.800742,0.199258,72291.2,53900,13957.8,16817.1,20962.8,13985.3,9292.06,669.589,3011.02,223.205,7551.28,6462.49,4445.65,3301.93,2496.77,338.392,939.744,1639.78,1172.44,8.84404,2603.63,1870.54,922.501,1032.27,2129.54,2468,435,105,369,33,330,12535,14443.4,16351.8,18260.2,22077,3726.21,40.2522,0,0,0,0,0,0,0,"pencil"
Glas-8.gif,0.271925,0.0146208,0.0079099,0.00187784,7.01174e-06,0.00021598,-2.57565e-07,0.458286,0.541714,53603.1,15351.6,10288.8,352.57,16520.6,9493.77,9792.52,9873.56,18602.8,7615.61,3794.27,3010.29,398.19,984.165,3150.19,2507.15,4211.73,1170.78,4349.29,2221.41,619.769,1135.65,691.732,449.958,735.816,3321,34,360,482,287,326,1261,26722,52183,77644,128566,4827.56,536.395,167.624,66.4413,29.7997,19.9486,14.2827,10.7279,1.23736,"Glas"
spoon-6.gif,0.55148,0.257789,0.059276,0.0451656,0.00233692,0.0229304,-0.00152763,0.839233,0.160767,55000.3,8469.24,586.838,5174.89,933.911,5895.92,7073.58,4738.71,3211.99,132,3834.72,1915.06,1582.75,1453.48,3450.74,1101.85,867.05,65.287,1151.61,605.28,779.908,1722.96,576.864,430.073,508.283,2278,22,279,2,266,270,19100,22781.2,26462.4,30143.6,37506,824.418,53.3379,16.6971,8.51891,5.07612,3.34631,2.24768,1.48418,0.267211,"spoon"
device7-7.gif,0.282353,5.26352e-07,7.12203e-09,6.23854e-08,-3.80417e-16,-1.63126e-11,3.02784e-16,0.743351,0.256649,194865,1064.32,66.0966,641.985,37022,47111.9,181.569,27.2217,1028.98,19128.1,14776.6,740.532,31.8878,1982.04,2131.92,5203.24,93.1323,47.1028,1185.39,2085,3608.81,49.8751,12.3077,1122.02,416.888,2561,295,301,592,335,361,9,201952,403896,605839,1.00973e+06,19235,2137.22,632.485,189.29,37.4138,2.20788,0,0,0,"device7"
elephant-3.gif,0.18914,0.000647455,0.000174747,8.67416e-05,-2.74158e-09,-2.19249e-06,-5.72443e-09,0.44723,0.55277,48058.2,2876.23,9985.83,140.692,3913.85,4076.22,8061.95,3250.9,7381.02,2335.45,5646.18,3888.07,2005.98,3411.86,5569.92,5813.89,3357.93,516.822,1909.46,1940.39,125.737,1879.47,649.684,1027.53,770.987,8367,255,427,193,291,475,8,57552.4,115097,172641,287730,3079.98,342.22,123.199,62.8567,33.4615,19.0908,10.0438,8.7152,3.55245,"elephant"
classic-9.gif,0.298647,0.0583992,0.00243422,0.000788136,1.0243e-06,0.000153409,1.03299e-06,0.518555,0.481445,169682,111268,4693.94,69798.3,46685.3,50542.4,56756.6,28934.8,2958.78,14314.5,7414,6101.63,56.9156,4552.69,989.13,9696.77,13150.5,12528.7,5996.8,3167.27,9848.58,7627.36,4176.46,2911.01,3796.6,2802,343,791,25,512,714,157478,176239,195000,213760,251282,60192,6688,1735.31,285.622,0,0,0,0,0,"classic"
personal_car-1.gif,0.274082,0.0481533,0.000384453,8.79709e-05,1.33884e-08,1.15705e-05,-1.03782e-08,0.660413,0.339587,74447.3,34034.3,18068.5,16313,3721.21,15265.7,24921,16761.2,2091.58,9246.86,130.988,1889.99,1620.33,2440.52,2361.59,1702.89,2293.11,220.811,1041.01,1543.04,71.5086,2001.82,904.337,156.701,1304.49,2407,241,104,313,199,102,56141,62578.4,69015.8,75453.2,88328,703.652,78.1836,28.1461,14.3603,8.68707,5.81531,4.16362,2.37742,1.34162,"personal_car"
crown-6.gif,0.234098,0.00735439,0.00110874,0.000353105,-2.20918e-07,-3.02596e-05,4.83131e-08,0.521733,0.478267,10671.2,5870.04,931.103,1527.59,222.774,3179.23,1837.49,336.834,1374.22,545.713,531.538,584.866,933.576,313.318,125.607,398.487,670.991,724.015,462.653,212.668,133.541,398.947,32.2577,322.42,133.018,2180,92,100,135,105,61,2572,14043.4,25514.8,36986.2,59929,93.7972,10.4219,3.69978,1.09005,0.578995,0.522172,0.481782,0.246073,0,"crown"
device2-9.gif,0.164245,1.05719e-06,4.878e-07,3.48952e-09,-1.4359e-16,-3.07318e-12,-5.56185e-17,0.587902,0.412098,154116,13377.4,226.083,7076.06,31624.2,22486.7,43831.4,7827.5,20517.6,6434.93,3836.15,7026.08,3156.87,965.161,3545.42,4306.69,934.397,403.537,3742.09,5149.61,883.848,2142.75,768.496,921.896,1091.62,3450,231,506,218,299,416,7,46599.2,93191.4,139784,232968,13357.7,1484.18,534.306,272.605,164.909,110.394,79.0394,26.975,0,"device2"
stef-04.gif,0.5632,0.0636424,0.149323,0.00372619,-4.23802e-05,0.000913938,1.12132e-05,0.972893,0.027107,82192.6,24120.8,18952.6,6727.62,5541.5,1168.91,178.426,258.449,377.149,923.314,171.229,348.218,637.422,766.726,112.704,505.183,156.123,49.7926,116.951,768.679,169.973,97.6194,359.145,460.73,60.0809,2143,7,134,17,142,242,6684,8453.4,10222.8,11992.2,15531,384.734,31.3885,7.53325,4.88673,2.72366,0.555877,0.350236,0.203278,0,"stef"
device7-9.gif,0.19769,2.66586e-06,9.40883e-07,3.99111e-08,-6.95198e-15,6.50734e-11,-3.64214e-16,0.614838,0.385162,161176,931.807,372.332,218.264,37201.6,70237.5,301.874,260.13,421.266,15125.9,13758.4,137.237,95.106,542.752,6479.82,8045.53,73.2256,61.1465,288.975,4058.25,6127.39,71.7764,267.752,450.395,3026.17,15-2147483648,-2147483648,-2147483648,698,451,445,9,28669.2,57329.4,85989.6,143310,17665.5,1962.83,706.62,345.698,182.225,65.6843,1.87719,0,0,"device7"
Glas-7.gif,0.33101,0.0221859,0.0166117,0.00561164,5.38776e-05,0.000835724,2.32458e-05,0.519844,0.480156,60803.1,22534.9,9613.68,3472.5,14713.8,4593.34,1799.66,13111.3,17944,5101.11,834.952,7050.61,4429.73,308.888,596.555,2932.39,3954.74,3878.76,6241.33,3369.07,674.32,1307.16,1295.71,1056.05,431.533,3321,34,360,482,287,326,1261,28850.2,56439.4,84028.6,139207,4239.01,358.839,101.021,43.9394,26.5806,17.7936,12.7398,9.56903,1.5467,"Glas"
butterfly-4.gif,0.225346,0.00687528,0.00456147,0.000342829,-4.27362e-07,-2.83568e-05,-2.46512e-07,0.796256,0.203744,395199,13082.8,2329.62,20607.6,70093,25610.9,54425.5,6979.45,30974.4,17967.5,1014.66,7674.24,3726.33,2757.23,4186.87,11489.7,157.36,1434.06,223.399,6626.08,1117.35,5496.66,1741.65,1610.79,462.481,41-2147483648,29471,39404,-2147483648,336,-2147483648,4,114347,228691,343034,571721,39515.9,4306.36,1514.88,710.319,380.524,126.32,47.6062,7.02505,0,"butterfly"
fountain-10.gif,0.215996,0.00645014,0.00264908,3.73248e-05,5.8235e-09,-2.53604e-06,9.63578e-09,0.832179,0.167821,72800.1,96.4332,22596.2,2107.22,4604.96,1682.29,8062.12,1169.36,4942.28,727.215,1220.03,1148.22,2382.94,1197.46,792.669,747.731,423.03,221.002,416.724,887.477,237.287,112.318,172.933,674.277,44.4721,2205,166,69,149,140,87,21173,24536.8,27900.6,31264.4,37992,1114.39,123.822,44.5758,17.7393,5.02166,0,0,0,0,"fountain"
Heart-4.gif,0.178335,0.00311575,0.000866165,2.77151e-05,-1.76258e-09,-7.5388e-07,-3.95889e-09,0.3213,0.6787,57248.1,7188.08,13347.9,24714.9,1997.59,7285.41,14059.4,3232.33,6550.41,12312.7,3256.69,1422.74,11316.9,3863.74,4471.6,1934.69,5618.35,909.606,2049.75,982.597,2381.7,1114.79,721.02,3099.29,358.431,3463,76,383,590,387,307,4277,37486.6,70696.2,103906,170325,10009.6,1112.18,400.385,204.278,123.576,77.5188,33.8113,8.19635,0,"Heart"
bat-3.gif,0.443997,0.127754,0.0349391,0.0054001,2.92899e-05,-4.02828e-05,6.79692e-05,0.863124,0.136876,492093,41974.9,22560.2,1620.94,55788.5,44036.4,44127.6,17548.6,317.781,70253.8,5233.55,2871.09,8407.12,14410.2,4916.84,4197.59,1961.5,5763.25,3343.41,1959.57,5245.08,682.897,4131.41,4557.23,4847.84,2675,6,713,172,672,683,178608,211186,243764,276341,341497,62278.5,6443.72,2034.31,777.787,301.944,163.413,116.463,78.4383,22.4921,"bat"
face-9.gif,0.187919,0.00929164,0.000193522,2.39846e-05,1.63391e-09,2.31193e-06,2.93607e-10,0.570803,0.429197,51745.3,4357.47,758.882,433.583,12953.4,20504.2,3961.61,7906.31,10289.2,2978.67,4527.41,5190.35,2483.18,4407.27,2930.39,1831.61,466.149,1798.23,1015.03,1854.77,1227.07,800.554,630.918,535.655,1259.64,2192,200,123,229,151,198,37105,40940.4,44775.8,48611.2,56282,1951.64,216.849,78.0655,39.8293,24.0943,9.66323,0.768738,0,0,"face"
hammer-9.gif,0.414118,0.0849172,0.0502567,0.0175815,0.000521927,0.00510163,-8.14297e-05,0.897247,0.102753,58802.8,3545.45,938.151,3725.44,5683.44,754.362,5612.9,2898.06,6894.16,2950.13,817.321,179.697,195.92,291.618,938.598,899.031,405.72,597.178,555.686,660.645,61.917,957.814,246.399,138.779,236.873,2173,125,182,55,67,110,2818,4412,6006,7600,10788,300.547,33.3941,3.00547,1.44822,1.85523,1.24193,0.889193,0.667883,0.0433315,"hammer"
ray-6.gif,0.184783,0.000490846,0.000499022,0.000187333,5.71781e-08,2.88231e-06,4.55551e-08,0.516139,0.483861,106322,480.301,5347.98,18324,10928.2,7773.1,39982,29000.5,19876.9,4585.32,9097.63,5592.67,6511.79,5752.93,513.15,5396.23,6150.85,1030.24,1506.81,1442.88,5477.23,358.663,1144.86,3081.46,447.386,14443,278,322,391,308,283,8,62276,124544,186812,311348,9453.46,1052.57,377.876,193.33,116.952,65.983,2.44557,0,0,"ray"
bottle-01.gif,0.346769,0.090629,0.00723601,0.00468405,2.72697e-05,0.0014101,-1.30418e-05,0.957978,0.0420218,97118.1,28415.6,14211.5,3776.06,1593.36,3661.52,975.718,1610.42,1200.67,4391.76,549.464,687.17,1867.07,1457.65,23.178,670.211,572.462,90.0098,663.527,766.9,761.482,201.113,333.634,142.702,532.186,2100,142,10,105,50,90,4122,4759.4,5396.8,6034.2,7309,826.505,91.8339,16.1427,0,0,0,0,0,0,"bottle"
pocket-2.gif,0.366908,0.0125839,0.00527313,5.94533e-05,-6.05265e-09,-6.6517e-06,3.32841e-08,0.613889,0.386111,3536.23,566.402,480.443,112.504,209.099,197.902,331.432,294.423,480.593,250.607,49.3153,17.7681,5.90926,43.0978,100.517,4.93759,38.1536,33.2563,140.663,117.791,171.257,4.01473,49.2903,124.372,45.9983,862,57,44,60,55,63,9,2016.4,4023.8,6031.2,10046,10.4561,0.529936,0.374217,0.213389,0.113234,0.0667053,0,0,0,"pocket"
bell-10.gif,19.3959,74.9831,1468.77,75.0113,23002.8,608.718,-5412.7,0.408118,0,54851.2,17265.3,7880.46,2043.4,925.5,12635.3,3358.11,8391.84,12687.1,818.578,779.951,1108.56,6898.64,3714.32,5011.03,4992.59,2187.04,1843.69,2543.4,1319.9,2434.13,1349.08,1865.28,3015.79,458.077,2468,134,456,151,390,338,5138,48817.8,92497.6,136177,223537,8286.57,920.73,331.463,169.114,74.3496,34.242,7.54743,0,0,"bell"
horse-5.gif,0.282544,0.0188901,0.00306347,7.85888e-05,8.90276e-09,-9.96977e-06,-2.81301e-08,0.584532,0.415468,43633.3,2284.43,820.455,8833.44,1930.61,2458.78,9215.42,818.023,2956.14,816.545,2644.12,1908.32,803.611,4646.11,1696.6,783.851,1471.06,535.334,1678.82,342.434,1339.33,276.107,1371.69,1727.24,805.639,20304,32,288,147,283,277,8,63719.6,127431,191143,318566,1863.77,207.086,51.9194,22.9478,10.1547,10.2163,5.59852,2.86328,0.403065,"horse"
key-2.gif,0.265169,0.0324282,0.00905466,0.00391825,2.33361e-05,0.000705399,3.76192e-06,0.746564,0.253436,77344.3,23020,14270.7,1095.22,633.814,20068.3,16592.8,2533.09,14485.7,4547.55,3783.47,5478.91,2509.62,6.80728,3066.9,3574.44,2249.1,682.827,1641.79,849.662,863.301,1955.66,128.935,374.881,1789.91,2327,77,298,33,286,281,30225,35363.6,40502.2,45640.8,55918,1068.99,118.777,42.7597,20.2675,6.59873,4.41733,3.1627,2.37554,0.319661,"key"
apple-7.gif,0.163688,3.29004e-05,0.000103631,5.94132e-06,1.47228e-10,-9.14266e-09,1.11854e-10,0.516205,0.483795,33830.3,6806.7,861.976,457.981,9419.57,17731,4671.66,235.908,514.72,6572.45,1899.07,1587.02,2614.4,1412.9,1507.43,725.566,2541.61,1354.2,799.523,700.556,84.1478,810.257,1727.41,1696.94,948.183,1209,142,135,141,204,187,75317,82462.2,89607.4,96752.6,111043,1410.9,156.767,56.4361,28.7939,17.4185,7.43434,0,0,0,"apple"
truck-02.gif,0.216113,0.0156258,0.000447876,3.58545e-05,3.88379e-09,2.90726e-06,-3.49193e-09,0.967645,0.0323548,98102.4,46001.7,11833.5,11363.1,7478.74,901.65,872.521,1292.06,372.374,568.339,70.3548,929.254,878.924,119.032,254.541,20.8932,412.544,131.433,24.0994,153.367,54.333,153.419,118.941,119.076,26.1701,2102,84,8,95,30,60,3193,3556,3919,4282,5008,206.626,22.9585,8.26505,4.21686,2.39151,1.06728,0.592216,0.344377,0.145228,"truck"
fountain-09.gif,0.209711,0.0053176,0.00249094,3.65327e-05,2.34728e-09,-1.705e-06,1.02265e-08,0.819799,0.180201,71716.9,4425.15,22438,3000.14,3085.26,6533.54,5095.68,2046.04,3940.84,1795.96,137.667,656.971,861.119,716.467,156.184,764.12,484.015,64.8024,1001.98,492.81,224.305,740.77,267.551,154.719,490.906,2215,177,70,159,142,90,21078,24224.4,27370.8,30517.2,36810,1348.42,149.824,53.9367,23.4819,5.46879,0,0,0,0,"fountain"
Comma-1.gif,0.230198,0.0229181,0.000436953,0.000150931,3.18938e-08,1.10944e-05,2.6357e-08,0.439107,0.560893,55299.1,6077.56,11851.6,11708,3640.21,21550.8,20241.1,23022.4,19367.1,1589.68,6752.9,5009.33,2443.2,10886.4,1895.2,1523.28,2273.37,1844.84,641.222,1823.02,4373.2,192.198,2030.91,2187.74,2517.22,4499,520,276,414,29,322,0,25998.6,51997.2,77995.8,129993,7764.65,862.739,310.586,149.459,21.1427,0,0,0,0,"Comma"
flatfish-10.gif,0.208363,0.0142671,0.000534705,0.000252634,9.25937e-08,2.97811e-05,2.7405e-08,0.402937,0.597063,36216.1,17994,12797.7,19601.7,3859.25,9198.49,7543.48,3277.82,2045.19,5673.47,1241.78,2440.86,3435.03,3225.57,1974.11,325.285,1926.23,3096.06,2971.13,1883.99,503.638,1752.14,2120,1613.79,1120.62,3425,222,314,217,215,232,11418,22432,33446,44460,66488,1144.97,127.219,45.7987,23.3667,14.1354,9.46255,6.77496,5.08875,2.54547,"flatfish"
pencil-10.gif,1.37661,1.86743,0.000358777,0.0003435,1.20587e-07,0.000465679,-1.27573e-08,0.888793,0.111207,93541.3,60327.2,1870.32,30381.2,14477.4,15448,13486.7,4139.2,2263.92,1982.71,1455.03,1137.15,1757.16,2401.68,634.825,1601.46,2084.82,579.395,333.955,1328.03,977.746,1292.52,788.28,239.423,661.484,2448,377,101,350,72,280,23856,27591.2,31326.4,35061.6,42532,2751.79,16.7588,0,0,0,0,0,0,0,"pencil"
device8-2.gif,0.269149,0.000609684,0.0165956,0.000226249,2.1832e-07,5.58613e-06,-4.37542e-07,0.730852,0.269148,227562,24897.4,12717.3,30602.2,43212.3,64973.9,10838.3,10955.6,14980,7219.63,11106.8,1556.67,1390.31,12341.6,9013.64,5661.91,8967.99,3969.15,3771.11,4386.08,629.586,3549.23,2363.11,1726.95,852.944,2454,129,469,351,330,380,71059,85860.4,100662,115463,145066,10154,1128.23,358.168,183.953,94.0189,54.0056,30.0415,22.5645,8.5779,"device8"
tree-2.gif,0.215321,0.010974,3.39287e-06,7.98282e-05,-9.80816e-10,8.3107e-06,1.3074e-09,0.778229,0.221771,51002.6,5095.89,3616.4,1261.85,9699.1,9871.19,5160.38,1365.63,2652.62,1657.62,1192.8,2011.56,1263.58,313.099,1096.15,654.886,536.934,212.386,831.432,133.472,553.034,11.7766,242.613,338.125,690.823,2148,155,131,83,168,172,21823,25228,28633,32038,38848,1010.17,112.241,40.4069,15.4618,9.73996,0,0,0,0,"tree"
chopper-08.gif,0.1981,0.00703248,0.000785833,9.64644e-05,2.59177e-08,6.7974e-06,1.20406e-08,0.876953,0.123047,88903,8891.47,10563.2,2259.14,7965.5,4968.57,1370.64,2223.64,384.561,609.738,2042.17,517.871,509.033,313.455,1034.03,1838.91,118.349,151.781,76.7319,626.519,269.873,210.521,622.325,647.897,536.409,2205,131,126,118,122,147,20136,22977.8,25819.6,28661.4,34345,632.793,70.3103,25.3117,12.9141,7.81226,4.72273,0.802358,0.14349,0.435685,"chopper"
device5-5.gif,0.274512,7.92398e-05,1.93948e-05,1.78016e-06,7.90722e-12,1.39698e-09,7.23103e-12,0.834313,0.165687,259776,40370.8,720.708,15711.1,22686.7,5058.46,20508.3,64.8746,5991.6,24373.2,205.46,42.059,3316.49,5842.5,6457.13,5889.24,945.701,589.311,1237.99,4051.83,1337.05,1708.72,357.464,405.328,1509.15,2406,239,322,248,335,325,115031,130822,146613,162403,193985,14318.8,1590.98,548.556,110.898,0,0,0,0,0,"device5"
beetle-6.gif,0.244484,0.00528819,0.00097841,3.03154e-06,1.30353e-10,1.97525e-07,1.64192e-10,0.801737,0.198263,53354.6,2722.33,1011.25,230.114,9831.16,12821.8,827.188,345.395,2938.23,1186.1,1039.84,1699.28,1011.77,608.314,2575.29,363.174,1671.55,513.089,69.6276,54.9128,240.888,1182.42,281.64,273.205,793.652,8220,82,250,310,139,156,1,13299.2,26597.4,39895.6,66492,1025.77,113.975,36.8769,16.6954,3.53227,0.64807,0,0,0,"beetle"
sea_snake-8.gif,0.51427,0.0997389,0.0112491,0.00357909,9.0054e-06,0.00086794,-8.45296e-06,0.820998,0.179002,41499.4,9176.3,5053.65,1189.52,5081.62,4433.76,7137.86,3330.04,3351.15,1546.83,94.8437,2671.95,592.388,1545.47,1322.56,381.18,1060.04,458.223,51.0143,1307.67,456.831,184.629,242.913,176.443,459.179,2205,25,222,79,186,213,30648,36211.4,41774.8,47338.2,58465,48.2933,29.1549,11.4616,7.58895,3.31892,3.83154,1.34307,0.0858548,0,"sea_snake"
cattle-1.gif,0.261516,0.0238962,0.000996672,8.7058e-06,8.09311e-10,-8.2943e-07,-2.92516e-10,0.735536,0.264464,173308,10124.9,5797.72,16827.6,31275.4,45708.4,20125.2,11803.5,3118.19,10773.6,9815.03,5662.43,1499.97,4401.84,6550.55,8631.58,5345.3,205.809,714.073,4695.05,1977.54,465.636,1850.57,651.483,187.354,166410,96,376,365,390,306,0,80672.4,161345,242017,403362,14527.4,1509.94,357.482,148.239,68.7387,59.7205,18.8706,4.73575,0,"cattle"
guitar-2.gif,0.352295,0.0764234,0.0357683,0.0237896,0.000693945,0.00657584,-0.000227113,0.651676,0.348324,39038.1,32163.9,16719.9,2999.49,3056.52,2521.35,5829.31,6574.56,4956.63,2431.86,3463.95,1041.91,1081.24,292.833,2463.04,1789.06,2508.95,2231.7,1695.13,1736.94,1571.94,1402.64,867.85,703.758,984.964,3311,270,186,355,42,79,1447,14199.8,26952.6,39705.4,65211,2472.47,262.848,45.5576,13.4323,6.5241,0,0,0,0,"guitar"
device4-6.gif,0.21532,3.0403e-05,0.00903649,0.000142735,1.62064e-07,3.97333e-07,5.2517e-09,0.804949,0.195051,250632,30080.6,12170.2,12318.9,35794.6,57285.1,15453.3,10292.6,7422.71,24796.5,10174.2,3370.93,6014.62,5280.55,429.607,7489.58,1181.38,1094.96,660.077,1944.32,3144.64,59.9973,1158.8,1987.57,551.833,2399,441,190,209,442,278,95423,109059,122696,136332,163605,26813,2979.22,1072.52,258.424,10.4057,0,0,0,0,"device4"
personal_car-10.gif,0.254194,0.0365636,0.000917045,0.000147221,2.86131e-08,6.77225e-06,2.43344e-08,0.588459,0.411541,51549.3,14924.4,19890.5,7890.82,5337.92,12018.4,14190.7,7668.57,1741.59,757.52,1254.97,6174.25,2850.7,823.812,5411.87,270.265,2128.24,928.974,1335.38,2329.03,711.853,200.907,1105.84,413.347,477.914,2355,240,73,288,152,91,40507,44621,48735,52849,61077,714.191,79.3546,28.5676,14.5753,8.81717,5.90241,3.99487,2.30624,0.675732,"personal_car"
device5-3.gif,0.387078,3.86789e-05,2.06489e-05,1.11567e-05,1.04861e-10,-4.15493e-08,1.57545e-10,0.872522,0.127478,271673,62756.7,56.3974,15145.1,14609.9,19596.6,736.137,3627.8,12780.1,15071.2,1351,3126.56,1307.57,1702.87,2174.84,2831.07,2624.51,1277.8,1502.42,2027.92,1033.75,2245.16,653.708,11.1758,382.44,1376,269,268,268,267,308,171283,197598,223913,250228,302858,12851.2,1379.43,168.573,0.404737,0,0,0,0,0,"device5"
bird-4.gif,0.25154,0.0274789,0.0012152,6.12045e-05,5.10297e-09,6.88246e-06,-4.00739e-09,0.832111,0.167889,439676,34883.9,19776.2,38059.7,64631.6,21316.8,41955.1,4420.22,27734.5,9628.09,666.358,2957.38,784.159,516.356,4679.76,3690,4794.48,5282.46,2276.26,6584.47,1012.52,3806.83,805.306,1447.59,41.0822,143-2147483648,561,-2147483648,11637,-2147483648,-2147483648,0,66465.2,132930,199396,332326,38518.3,4208.76,1516.5,744.533,46.9509,1.11257,28.2782,18.2485,0,"bird"
chopper-06.gif,0.197603,0.00638025,0.000677414,0.000101108,2.16778e-08,7.40402e-06,2.39575e-09,0.881165,0.118835,89330.1,10193.1,10285.7,2282.71,7415.19,4841.66,3059.06,3559.01,322.187,826.972,2597.65,386.287,622.233,352.559,1702.75,1438.11,693.478,425.135,215.905,468.435,766.999,220.266,454.138,60.2303,929.121,2197,123,148,102,118,170,17621,20177,22733,25289,30401,632.793,70.3103,25.3117,12.9141,7.81226,3.89559,0.554009,0,0.357485,"chopper"
hat-1.gif,0.184651,0.000511229,0.000862721,1.1379e-05,3.36127e-11,4.15206e-08,9.91655e-10,0.463701,0.536299,25140.2,4561.23,2609.87,3911.27,3646.29,11033.1,3725.53,2979.23,550.816,3469.55,2762.35,673.093,1361.6,1877.59,633.188,2013.49,808.722,673.781,904.865,40.1401,156.49,81.6161,73.901,78.3456,722.149,10-2147483648,103,-2147483648,39493,44453,-2147483648,4,6667.4,13330.8,19994.2,33321,464.462,57.3623,22.377,11.4169,6.9065,4.62336,3.31021,2.48634,1.7326,"hat"
