"","Values0","Values1","Values2","Values3","Values4","Values5","Values6","Values7","Values8","Values9","Values10","Values11","Values12","Values13","Values14","Values15","Values16","Values17","Values18","Values19","Values20","Values21","Values22","Values23","Values24","ModelName"
hammer-3.gif,60278.5,9279.79,2640.79,1787.4,8795.06,516.846,2891.63,699.094,1394.94,6616.65,583.224,1033.4,724.156,31.795,1383.6,1174.09,1195.64,558.498,1036.83,1458.92,978.376,428.646,404.223,294.634,1364.38,"hammer"
bird-6.gif,268301,30327.8,17436.8,6783.55,54491.2,48258.3,28533.8,593.838,30073.8,8193.68,708.179,5745.16,2209.79,3492.3,1632.67,3638.72,3143.92,444.431,1792.66,3018.93,8533.59,1325.64,783.807,422.616,4447.55,"bird"
deer-3.gif,330315,76979.9,8559.72,26740.7,42863.3,2599.44,79780.9,20597.2,40594.6,10132.5,26733.2,9559.68,288.354,502.648,9577.6,13228,8277.62,1734.48,6597.68,3848.2,5705.85,10717.1,1765.98,1177.77,6992.14,"deer"
device3-8.gif,200720,7051.55,1493.91,838.864,24718.7,89752,9575.07,3508.68,14075.6,3737.47,9911.74,254.973,163.718,4294,1911.02,7387.73,4761.72,778.532,477.361,6092.34,1911.52,5620.43,2875.27,2750.02,1308.52,"device3"
children-4.gif,78005.6,13047.4,22982.5,6731.13,2511.97,2791.77,1726.93,2527.19,2865.88,1259.87,408.01,26.6832,999.208,502.991,1178.34,1001.06,167.55,106.752,113.124,600.271,405.356,82.4554,75.4338,35.0799,578.285,"children"
personal_car-8.gif,56461.3,9055.61,20367.4,687.409,4246.2,3811.34,15442.2,7429.77,1979.39,3680.71,1028.34,1418.6,160.757,2775.9,2179.79,1447.39,1678.53,164.114,2037.04,1100.99,582.613,515.556,127.366,610.697,74.8757,"personal_car"
watch-9.gif,78478.5,25894.3,32824.1,18750.9,12721.9,10968.3,7231.02,4434.04,774.651,1251.65,1084.82,263.857,1292.34,1070,218.419,890.594,671.271,1130.6,28.3839,686.934,188.068,36.4089,290.425,616.657,616.651,"watch"
spring-6.gif,276184,44653.9,35382.1,4897.2,34574.6,23179.7,47095.7,19822.9,1499,330.223,5684.95,11430,1052.83,6742.99,10640,4293.26,6193.49,1561.92,5882.69,1715.24,3786.24,3016.04,4810.8,4025.25,1103.56,"spring"
Misk-1.gif,38960.1,2152.38,1185.78,1834.59,6401.37,13617.9,530.139,1190.55,3209.79,4289.67,8889.75,2193.91,2336.38,1813.23,1307.57,178.566,3595.67,763.553,1337.87,3506.51,45.4885,3320.3,2865.09,2771.23,547.59,"Misk"
children-8.gif,77943.6,13019,23019.4,6769.8,2449.64,2830.37,1726.24,2543.88,2885.84,1258.43,409.911,15.3375,970.357,492.999,1176.91,1028.13,195.138,99.7503,130.665,609.525,401.71,96.3961,67.8865,28.5954,577.46,"children"
flatfish-2.gif,35592.1,21629,6264.45,21996.1,15638,9835.93,7472.71,2774.59,665.857,2118.7,2649.43,3349.45,3504.05,3100.37,2174.63,1474.97,2909.77,3510.98,3002.08,1760.56,1817.19,2361.33,2125.24,1556.98,1165.28,"flatfish"
cup-6.gif,95934,15556.6,1333.23,6239.59,6493.55,847.885,2019.8,1760.18,3156.66,7109.97,201.798,958.65,2100.26,3458.03,641.166,733.311,583.062,1137.4,1244.07,752.485,792.729,83.4669,12.8016,97.736,155.39,"cup"
beetle-9.gif,153117,7329.25,1372.1,1153.04,24784.7,26011.3,1649.9,2601.73,9880.53,3693.55,2273.47,5145.3,2028.42,1466.88,2117.52,1031.88,4084.77,296.061,554.718,181.605,641.723,838.868,4.30778,237.47,572.014,"beetle"
lizzard-6.gif,145157,32845.7,23495.8,367.105,11525.3,21844.1,30560.7,4707.41,22242.4,3009.36,1972.39,4170.08,7367.86,1987.69,1483.94,1332.66,1994.67,1197.78,1463.06,3332.07,279.64,126.076,1818.34,1187.1,999.584,"lizzard"
pocket-7.gif,7955.19,1799.06,973.69,478.216,652.08,544.908,185.145,402.778,1305.53,795.659,443.224,63.1466,328.76,302.982,654.624,41.1427,62.5753,404.979,43.5012,343.141,313.493,327.621,209.744,175.084,26.7105,"pocket"
device0-10.gif,211273,28172.8,1498.93,9670.78,30387.1,2347.62,26904.8,506.871,12505.5,1641.7,10252.7,2400.54,2324.88,3477.66,5205.91,2053.47,3620.73,1854.7,1608.82,1089.77,3285.65,460.15,370.467,757.652,2867.53,"device0"
bottle-05.gif,97221.2,29953.6,13682.8,3858.44,2261.27,2397.68,3406.88,1752.69,3322.66,4567.43,636.372,1537.6,1231.65,86.8599,266.999,179.823,30.4077,1017.53,458.843,95.8405,353.515,422.971,6.62705,192.31,200.269,"bottle"
chicken-9.gif,5954.22,1086.71,858.928,15.554,1113.94,513.686,1740.64,268.531,312.301,422.661,616.803,630.123,415.086,17.4142,505.667,238.499,91.2797,107.378,644.083,161.492,62.1435,63.4986,96.8436,72.6938,315.639,"chicken"
classic-2.gif,18874.1,13327.4,1430.41,7367.1,7950.72,3957.78,989.688,2118.23,2386.42,114.841,653.34,106.82,161.998,1529.31,2532.64,146.932,182.196,1190.04,3188.93,3858.71,528.105,247.04,145.329,494.011,565.762,"classic"
HCircle-3.gif,10924.1,222.82,6828.87,1193.41,2106.15,2580.29,2246.68,116.309,4033.91,1498.25,387.646,1167.39,571.726,1675.24,299.86,195.753,618.941,322.292,739.123,357.97,411.342,86.5896,29.599,276.73,531.147,"HCircle"
crown-6.gif,10671.2,5870.04,931.103,1527.59,222.774,3179.23,1837.49,336.834,1374.22,545.713,531.538,584.866,933.576,313.318,125.607,398.487,670.991,724.015,462.653,212.668,133.541,398.947,32.2577,322.42,133.018,"crown"
bottle-06.gif,95727.7,26370.4,9841.86,337.132,1005.2,2349.42,4256.49,3950.78,3465.26,4821.46,938.146,375.317,934.325,1333.54,1222.07,1070.71,452.081,99.4673,882.792,775.676,524.71,28.48,27.3008,98.3213,322.873,"bottle"
HCircle-7.gif,16067.1,2166.22,10441,1028.16,3729.15,2704.37,5642.71,2090.26,5120.36,3417.49,1195.39,1274.7,26.9158,524.523,859.201,1356.71,57.6258,1000.1,144.673,1363.37,827.031,261.26,214.186,530.839,447.376,"HCircle"
Bone-4.gif,128386,16450.9,5366.1,10172.2,13599.2,3353.7,38263.9,8503.48,2185.92,808.707,608.677,1556.53,3232.54,4904.99,1913.37,4298.66,1250.53,4552.94,1413.27,1208.81,840.195,3261.18,921.189,2016.32,659.556,"Bone"
horseshoe-2.gif,18669.3,2659.78,549.568,169.778,2397.26,606.781,455.315,2021.53,366.757,1220.84,2278.82,888.087,1204.46,1852.41,1573.39,1751.88,1193.5,842.366,564.837,11.2497,1.97988,185.233,220.301,128.248,311.851,"horseshoe"
truck-10.gif,97593.8,44931,11304.8,9819.78,7327.65,684.387,317.86,568.916,852.391,1670.43,26.1633,228.503,551.929,593.465,143.592,46.8197,537.585,327.084,113.593,112.935,311.669,1.61557,45.8977,150.837,344.154,"truck"
spoon-7.gif,55000.3,7084.37,2357.43,711.434,9466.96,275.469,15004.8,1990.88,676.299,2154.22,3343.27,920.398,1925.85,1856.1,2013.29,834.699,738.834,21.5286,1088.87,730.764,1300.61,1678.53,242.364,274.292,403.685,"spoon"
shoe-10.gif,73828.3,28063.5,14531.8,4562.46,1538.86,25069.5,28731.2,11014,8607.39,4149.31,276.234,6948.19,1039.28,4176.95,187.817,1384.47,3079.51,466.599,1187.95,1298.11,1077.31,1470.44,957.788,1008.21,859.57,"shoe"
personal_car-7.gif,50484.3,15235.3,21273.5,10357,6612.08,9906.36,12768.4,6899.24,1792.56,323.957,453.798,4205.85,2791.01,445.888,3778.47,314.04,1885.47,679.02,971.278,1681.43,1054.64,1589.3,437.706,643.875,24.2332,"personal_car"
bell-7.gif,7216.17,2396.95,857.033,143.951,148.071,1991.03,822.794,1325.27,1641.66,518.882,201.492,575.38,601.912,464.886,828.85,493.064,307.736,71.1107,81.1598,243.861,282.755,4.21789,267.48,248.551,355.229,"bell"
horse-5.gif,43633.3,2284.43,820.455,8833.44,1930.61,2458.78,9215.42,818.023,2956.14,816.545,2644.12,1908.32,803.611,4646.11,1696.6,783.851,1471.06,535.334,1678.82,342.434,1339.33,276.107,1371.69,1727.24,805.639,"horse"
fish-10.gif,5716.09,4197.01,726.022,2317.83,3132.69,1216.77,607.778,666.777,1475.87,1115.58,499.559,549.547,626.128,812.449,1041.19,146.184,33.1545,206.235,407.145,413.038,314.503,270.042,275.273,307.322,352.794,"fish"
horseshoe-6.gif,5198.17,913.152,296.597,49.925,798.295,176.856,421.48,371.966,261.641,271.235,497.816,293.119,577.578,53.4889,420.795,131.917,192.977,121.987,580.602,298.139,211.436,171.693,72.4554,142.375,190.211,"horseshoe"
sea_snake-7.gif,41533.4,260.273,3529.08,711.67,3329.33,215.463,1769.12,832.855,759.649,504.376,202.414,984.339,2408.96,91.2388,544.32,75.3171,624.879,915.948,663.003,225.997,232.178,890.935,603.781,524.984,767.294,"sea_snake"
device7-4.gif,160731,170.022,21.9243,408.091,37037.4,67997.6,539.57,65.8374,704.081,18226.9,10618.9,485.495,26.4682,1286.81,3233.91,7010.39,119.012,104.234,782.954,2660.96,4884.71,259.686,4.7532,760.297,1129.6,"device7"
fountain-02.gif,71186,2775.49,22642.3,2321.05,3368.59,2379.35,7932.27,803.891,5444.29,1299.79,617.12,19.8574,722.604,1464.55,306.266,894.065,475.745,880.834,776.803,288.091,120.165,98.2391,875.829,386.499,111.137,"fountain"
crown-7.gif,2759.19,1679.67,92.0534,591.34,222.827,1054.67,606.82,66.5605,295.698,106.873,35.3344,77.4012,192.683,199.794,170.286,204.896,107.887,55.5412,91.4657,87.5108,24.5915,25.483,13.3449,2.61306,16.0036,"crown"
Misk-2.gif,42329.1,2866.94,3958.76,5161.04,10313.6,16390.5,2941.97,1258.94,9095.67,8235.38,10642.7,3300.42,226.839,5840.98,385.178,1235.15,2461.98,1129.65,3142.55,2425.72,268.267,794.768,1099.65,912.389,893.756,"Misk"
face-7.gif,51227.3,6162.73,1772.35,300.698,12607.4,21938.2,4617.33,8380.03,10345.9,2558.61,4874.59,5532.92,2625.14,4329.4,3011.73,1680.28,198.629,1600.21,1173.44,1559.37,940.095,857.78,909.367,643.141,914.112,"face"
device4-1.gif,226408,261.826,21843.5,10126.1,25524.7,5879.56,34693.1,3437.78,19754.9,10189.4,1825.37,5740.12,1359.03,5318.25,2752.18,2496.4,5354.98,4002.05,1653.45,2960.3,1728.41,2904.3,843.81,2542.24,2709.22,"device4"
rat-02.gif,87703.9,9613.35,8369.57,1327.59,5547.85,2872.84,1331.64,6961.72,178.922,2865.89,1755.1,971.323,1025.79,82.6914,1886.27,80.955,821.087,154.762,508.322,750.217,1386.85,885.228,83.0373,280.627,1437.73,"rat"
rat-10.gif,87984.9,10698.7,7661.91,1318.42,5887.56,1417.86,1188.2,4168.53,1877.06,1916.96,325.987,105.051,512.95,2618.55,3194.07,633.353,738.925,54.3879,967.686,843.064,1079.71,429.626,167.472,1261.82,918.696,"rat"
teddy-02.gif,59627.6,4842.97,16192.1,1873.35,483.123,3603.49,1057.5,6118.54,3058.22,3757.82,1136.68,1098.47,283.963,2255.7,171.461,1103.5,945.69,783.032,87.383,589.275,716.599,117.976,485.602,28.9062,799.591,"teddy"
camel-1.gif,94668.5,2373.1,5726.03,2700.69,13756.4,31855.8,9407.44,323.586,2523.39,2623.94,1706,1706.98,517.052,2891.76,4903.95,747.76,1086.77,3285.82,938.967,609.243,152.145,243.617,785.265,1842.38,749.353,"camel"
lmfish-4.gif,22640.2,16127.6,2212.53,7891.81,8125.49,6658.6,3716.64,552.313,1921.42,472.862,2993.02,2473.89,1423.73,1080.64,1580.02,1252.64,1206.19,862.16,680.843,769.202,167.224,9.09633,95.4644,107.771,52.5486,"lmfish"
tree-6.gif,86271.3,8264.7,11578.1,7017.97,18215.6,12189.7,5560.13,5221.65,7541.16,7239.62,4549.41,7794.01,7527.04,2355.21,978.974,600.831,2224.88,2238.84,1858.06,321.396,2027.31,1264.96,115.041,886.683,470.808,"tree"
fork-8.gif,293077,43212.4,61011.6,8882.72,13349.3,16392,16539.4,8808.26,9016.67,10613.2,418.922,5063.02,865.662,2913.04,3284.88,1014.09,1141.05,2998.38,596.653,20.1297,598.463,1733.88,1658.62,2316.93,134.161,"fork"
frog-8.gif,18072.3,3692.74,2446.74,1448.89,3189.27,5673.82,1982.76,2703.31,1778.65,1604.64,967.966,194.844,158.858,448.902,394.88,418.579,301.373,1539.1,252.065,290.652,705.667,944.299,282.644,290.063,293.264,"frog"
fork-7.gif,287425,63773.3,53603.2,11315.5,5866.49,4827.82,9425.82,3103.69,2898.83,6905.86,3188.42,3911.69,82.2178,2388.35,4721.26,1472.85,4037.5,532.878,46.7545,48.3883,1678.7,577.48,554.817,148.246,783.96,"fork"
crown-1.gif,169030,37909.9,24028.9,4126.41,39730.8,52183.5,38726.4,12344.5,5552.62,3381.9,11633.2,2271.44,14677.8,1714.08,4808.74,2621.07,5424.3,554.345,4298.96,1173.32,7149.75,3214.67,3113.09,5032.43,1474.68,"crown"
fish-7.gif,17320.1,12433.9,1804.58,6272.88,6760.53,5397.71,2797.45,917.271,2311.86,409.847,3521.56,2910.53,1969.96,1393.41,1135.76,1795.98,1836.8,1428.84,1182.76,1289.5,525.024,663.518,565.975,497.407,474.592,"fish"
elephant-9.gif,157366,16908.2,33669.5,4934.57,5511.52,1874.75,54461.4,6554.42,39966.7,12883.5,12424.8,16777.5,13279.9,27056.3,14683.7,9238.13,6366.14,2567.24,5968.82,16427.3,8844.38,2620.06,3538.79,4321.94,6071.53,"elephant"
children-1.gif,78073.6,13138.9,23083.5,6926.56,2372.99,2966.23,1786.26,2655.3,2799.5,1135.42,413.503,157.334,1115.93,495.155,1162.5,1066.44,113.349,137.773,182.586,651.807,447.312,53.1473,88.5924,22.2767,616.716,"children"
cup-4.gif,105708,10559.7,21761,653.773,13159.7,22809.3,26591.2,1966.64,1493.97,1628.53,2876.5,953.617,3057.29,250.222,7033.61,2243.64,2690.46,1481.5,1584.89,2409.23,135.307,281.36,114.583,857.675,162.112,"cup"
device3-1.gif,163634,17665.2,797.392,4112.24,27108.8,46589,44563.3,12343.4,27332.2,15627.2,3581.29,13289,8382.12,4876.67,2072.93,322.159,3419.8,3291.8,278.021,1035.02,5851.11,1196.24,1340.43,2988.09,3893.6,"device3"
key-7.gif,75702.3,36841.1,8782.72,7026.25,4985.76,18859.5,8759.59,565.922,8856.22,7338.62,523.247,1583.18,3768.07,4905.49,1142.2,905.176,3203.84,1681.75,80.5831,669.178,276.573,1296.25,448.104,382.176,585.329,"key"
cattle-2.gif,132631,61371.9,33057.1,25898.6,25713.7,23805,37725.3,23341.8,8459.46,17945.6,6607.63,3212.3,1081.87,744.459,6368.39,229.768,2222.49,3689.38,114.519,2389.24,3715.51,5598.67,1531.39,2734.12,2297.99,"cattle"
dog-9.gif,26680.2,10149.3,2178.97,1700.04,3699.54,6381.63,3823.26,334.256,3500.67,737.541,784.338,4371.86,1269.26,1813.64,628.86,2335.02,2528.45,112.172,583.318,902.089,515.813,54.841,242.131,385.653,39.8462,"dog"
jar-2.gif,192670,22554,11543.1,19656.4,31373.7,2146.79,18990.9,5782.21,11585,10069.2,13442.1,64.1363,1875.14,1087.09,4387.27,575.122,2026.19,2420.71,2250.98,2367.39,3239.58,913.133,1580.22,869.473,3480.74,"jar"
fly-6.gif,50626.3,12083.7,1215.43,3570.36,8545.93,1691.44,8545.92,1784.88,2385.52,3992.17,1456.74,2118.19,715.051,3065.59,1251.25,2079.49,1202.52,230.514,234.964,1615.1,474.755,499.928,763.59,173.438,159.97,"fly"
watch-2.gif,291573,195468,2330.84,111751,81282.2,44113.2,48159,22763.5,3583.29,7931.69,12930.9,10292.1,4723.22,2367.62,6862.1,1943.88,893.677,714.064,1561.09,384.35,2887.16,515.981,958.761,103.978,1772.16,"watch"
ray-10.gif,317330,17022.9,6632.72,7297.35,44361.9,93206.1,6388.21,3615.28,1846.02,30469.1,12957.5,7538.06,2691.99,3564.28,18743.3,13392.4,6035.61,1456.6,1690.06,9177.14,4806.19,4144.66,911.022,5753.51,6770.74,"ray"
dog-4.gif,28326.2,11094.5,2232.86,1435.98,3691.45,6702.52,4914.25,1617.32,3193.64,325.679,72.2497,5047.8,754.498,3108.87,1710.79,1369.5,1127.33,920.111,449.823,1137.8,935.596,389.868,20.1264,440.146,282.716,"dog"
bird-3.gif,166356,2175.49,38458.8,22823.8,8821.63,34503.3,21376.6,12108.5,10859.8,2103.34,8480.12,1158.51,3530.97,11292.5,4202.81,6498.08,1219.39,1320.25,4639.26,5488.2,4215.28,1438.05,3029.83,3922.34,5022.84,"bird"
fly-8.gif,40107.4,4198.84,844.91,2130.85,10145.2,7477.97,1830.54,1295.62,2851.89,4512.83,1091.56,1430.85,305.793,1400.23,1864.68,18.6264,828.365,454.526,559.897,231.432,458.865,623.609,176.812,254.914,453.063,"fly"
key-5.gif,85303.2,49460.8,4655.66,13989.3,2976.57,15137.2,5754.3,1509.54,6587.52,5504.38,2552.98,2781.1,3679.16,5661.73,2757.39,3121.38,4249.98,3113.96,1293.46,3398.9,761.303,727.903,1909.81,2148.28,655.515,"key"
chopper-03.gif,88670.1,10239,9845.61,2287.38,7829.16,4900.32,2857.09,3600.78,405.492,875.992,2937.76,666.555,238.639,862.457,1905.19,1433.48,814.851,523.876,215.219,639.461,576.75,486.425,717.043,130.878,937.431,"chopper"
device2-9.gif,154116,13377.4,226.083,7076.06,31624.2,22486.7,43831.4,7827.5,20517.6,6434.93,3836.15,7026.08,3156.87,965.161,3545.42,4306.69,934.397,403.537,3742.09,5149.61,883.848,2142.75,768.496,921.896,1091.62,"device2"
deer-1.gif,328588,55347.5,18102.7,34493.7,66454.6,18252.2,81575.3,9350.15,31449.4,2243.37,39376,8484.41,14653.5,4214.69,21837.7,13458.5,7117.35,6037.11,5775.67,632.678,2630.89,16942.9,1097.28,2469.63,993.684,"deer"
teddy-03.gif,59986.7,4456.04,15630.5,1290.4,363.61,5398.8,1657.56,4494.31,3649.29,3652.83,2255.05,785.594,820.029,1655.54,2220.93,2317.32,238.57,736.96,223.808,1123.01,1849.56,402.109,71.5448,75.32,558.857,"teddy"
lizzard-8.gif,119752,60.1104,31.9629,8273.98,20898.9,18034.8,12774.3,8131.09,1106.4,11847.9,5596.61,1369.59,5682.31,5338.86,1105.11,2878.11,1328.56,97.2007,1375.62,261.665,782.645,46.6355,1295.81,835.124,489.834,"lizzard"
device6-9.gif,255768,52876.1,6741.78,15975.1,17527.2,23038.8,7820.52,2807.85,4572.95,1787.99,10263.1,3357.85,917.816,232.901,5664.16,4689.32,22.8233,781.869,877.836,1562.41,3231.61,2213.29,1558.39,1479.28,2501.93,"device6"
device8-8.gif,255216,31438.5,6423.79,25322,37553.5,50006,11072,5560.86,25489.4,2142.34,7076.65,10627.3,1186.95,4287.21,6816.51,2907.4,7648.85,723.007,1026.67,588.679,509.8,2262.1,267.242,1777.36,2758.77,"device8"
bottle-02.gif,96287.1,28726.4,14084,3864.86,1978.43,3055.97,2454.32,1528.15,2948.5,4841.65,846.78,1641.24,2048.84,479.422,397.437,391.487,160.287,763.618,758.845,497.39,213.047,528.248,27.8791,34.5791,135.894,"bottle"
camel-7.gif,93935.5,2180.52,13993,4497.01,9312.57,8126.89,22223.5,2872.17,10873,4541.52,9027.7,3095.27,867.412,1372.1,347.917,550.573,3556.08,347.991,71.3099,1568.14,590.536,887.164,1409.55,781.508,959.515,"camel"
device8-7.gif,256223,30034.4,3548.66,27659,38020.7,52418.2,10322.8,5785.72,26333.1,1890.15,7431.71,8945.02,2904.76,5167.93,7327.11,1717.82,7059.45,1967.64,6.68227,398.14,843.467,3491.06,569.34,915.196,1604.62,"device8"
Heart-4.gif,57248.1,7188.08,13347.9,24714.9,1997.59,7285.41,14059.4,3232.33,6550.41,12312.7,3256.69,1422.74,11316.9,3863.74,4471.6,1934.69,5618.35,909.606,2049.75,982.597,2381.7,1114.79,721.02,3099.29,358.431,"Heart"
stef-08.gif,82074.1,20674,18901.5,4949.85,4061.51,1866.62,1729.79,1906.62,2746.72,894.802,991.424,571.867,91.4985,272.751,1339.6,122.291,274.826,708.948,698.041,235.411,657.205,179.904,232.46,218.498,414.693,"stef"
device1-3.gif,143842,6175.4,174.197,3711.98,35978.3,68335.4,21168.7,809.416,10874.5,519.195,10080.7,7385.08,1866.39,6681.15,10088.9,144.116,5807.3,613.872,1703.7,974.018,734.904,2492.29,685.346,645.973,2174.79,"device1"
stef-09.gif,82144.2,62017.5,19878.1,9765.8,11827.5,9132.14,11788.8,4274.69,4215.97,3898.98,23.4861,1258.99,3476.44,3293.87,430.212,3756.96,2918.58,835.599,87.6498,959.193,1561.64,1082.49,194.071,790.32,193.698,"stef"
hat-1.gif,25140.2,4561.23,2609.87,3911.27,3646.29,11033.1,3725.53,2979.23,550.816,3469.55,2762.35,673.093,1361.6,1877.59,633.188,2013.49,808.722,673.781,904.865,40.1401,156.49,81.6161,73.901,78.3456,722.149,"hat"
cattle-7.gif,184726,8633.05,4686.48,17317.8,29917.5,42215.7,21778.8,12765,3102.44,3429.81,8394.86,8820.79,367.066,6403.36,6683.52,3632.36,3703.67,1456.76,2344.44,5267.29,80.2904,2708.27,2030.65,1342.36,2180.02,"cattle"
bat-10.gif,201888,146133,28028.6,55993.1,57062.9,46748.7,38477.6,20130.4,6300.89,3566.8,8467.24,6132.73,2259.29,11040.2,13576.3,7683.9,8395.92,4898.21,1618.3,2191.41,4546.06,3622.95,911.381,310.911,2379.4,"bat"
stef-04.gif,82192.6,24120.8,18952.6,6727.62,5541.5,1168.91,178.426,258.449,377.149,923.314,171.229,348.218,637.422,766.726,112.704,505.183,156.123,49.7926,116.951,768.679,169.973,97.6194,359.145,460.73,60.0809,"stef"
truck-03.gif,97965.6,46177.3,11700.7,11421.6,7466.04,1224.75,976.849,939.407,401.002,735.696,353.242,746.839,3.6998,405.489,52.3809,322.711,364.679,37.9136,183.058,149.007,3.59878,8.15139,146.993,300.821,81.1096,"truck"
pocket-10.gif,6170.19,1561.48,684.771,341.32,389.432,414.487,206.367,231.438,1123.17,648.516,365.253,227.692,119.553,323.679,574.67,183.875,47.0489,85.8652,186.071,10.4693,307.9,226.981,55.8103,338.592,119.275,"pocket"
cellular_phone-2.gif,24993.1,16399,1079.17,11644,8572.46,8151.33,5407.57,612.71,1479.77,116.425,2742.74,1552.18,169.932,329.553,1350.35,3496.06,2715.03,1498.09,1019.11,1310.83,1884.39,1510.27,910.249,833.602,1237.41,"cellular_phone"
device2-7.gif,143882,1531.94,8.72257,521.989,26890.4,84486.2,2156.93,16.8228,2000.79,8460.3,12868.2,231.958,19.0332,2767.33,5605.28,5146.27,223.127,10.4697,1000.51,562.61,5541.54,928.571,56.9743,1014.85,2190.51,"device2"
device3-5.gif,189457,7270.77,1161.68,334.222,27511.9,90854.3,9431.06,2913.63,12533.5,5779.23,16811.3,4184.91,233.069,5542.56,3894.01,4250.69,2261.89,1429.66,2046.38,4302.34,1445.84,7967.42,2349.55,1864.98,2800.79,"device3"
tree-8.gif,142289,10073.6,9137.67,5006.4,23480.7,26158.1,11398,5865.92,10030.2,2560.05,2454.95,3785.56,1880.39,524.811,855.926,512.039,1569.4,768.982,1116.04,2045.91,2777.55,1225.31,172.557,629.723,859.734,"tree"
device2-2.gif,204587,40478.3,12.5957,12367.8,17548.9,4765.45,2336.13,836.859,3470.95,10015.7,1711.11,1667.07,2446.42,4909.49,3879.44,767.537,2829.42,294.114,1339.23,2678.49,811.649,1681.38,654.884,935.146,1721.24,"device2"
Bone-1.gif,127491,18273.7,3747.02,10500.3,14215.5,2714.53,37411.8,10235.2,4247.23,2834.55,81.6617,2599.51,5595.71,5612.99,3959.97,4821.49,2205.93,3716.3,14.4816,1665.78,862.352,2885.22,2034.12,1038.43,206.699,"Bone"
Bone-9.gif,128828,16332.8,5261.04,10040.7,13928.8,3121.41,37813.6,9222.9,2823.7,2054.79,623.8,2132.14,2248.59,5491.49,710.689,4181.34,775.032,4237.21,1438.03,1162.17,941.841,3128.51,719.452,1571.95,373.417,"Bone"
stef-02.gif,81214.1,20492,18258,4353.82,3966.69,1780.54,1632.18,1938.18,2431.5,1025.63,1047.42,776.764,298.545,241.929,1049.89,66.8009,147.003,760.41,477.456,49.5515,326.354,27.9332,52.141,105.662,433.827,"stef"
horseshoe-1.gif,79740.3,15112.9,1189.53,653.502,9045.03,7690.08,218.293,8570.56,3916.04,936.04,7207.42,3381.14,11185.9,7192.85,8739.02,3805.07,3715.43,2883.28,465.574,437.091,1696.43,407.589,2147,1652.28,1932.91,"horseshoe"
horse-10.gif,137138,8277.59,5168.23,12729.3,23422,28722.4,9539.97,5396.09,2693.6,558.837,4578.55,7684.4,641.201,4223.15,4100.66,2706.54,2066.49,301.832,3497.76,91.459,978.089,234.256,65.2399,1252.24,209.668,"horse"
guitar-10.gif,139576,62220.3,21479.7,28815.3,35299.3,46626.6,28990.5,16702.2,7034.69,25582.7,20735.1,23147,9934.12,18097.9,2639.96,3773.77,15718.9,7818.48,13634.9,6669.45,1733.63,2190.21,2905.41,606.634,606.756,"guitar"
beetle-8.gif,83225.6,6203.78,1360.63,699.549,14109.2,18339,1625.79,310.728,3655.26,1517.5,3293.61,2306.1,366.982,1396.08,4238.92,1331.65,1950.23,624.328,860.873,176.736,342.462,1601.76,454.324,92.3817,21.9913,"beetle"
cup-10.gif,68220.4,6929.74,10598.1,2283.26,8393,27639,14153.7,6477.8,2983.23,4964.55,2990.84,8447.12,1758.03,3627.34,326.38,1039.26,680.955,3211.11,952.664,24.202,721.785,1015.11,1135.79,1067.25,442.353,"cup"
octopus-5.gif,42894.5,3726.87,3542.12,4527.29,8607.92,11698.9,6821.83,115.306,1946.36,3049.82,1330.02,2447.1,953.351,320.103,1172.71,269.824,1306.26,307.365,851.931,263.417,351.018,280.365,14.5295,373.101,8.61773,"octopus"
classic-7.gif,43822.3,13318.5,13446.7,5298.25,1966.14,11967.4,8159.68,787.166,8327.7,2366.48,680.65,1195.6,2942.8,1305.01,3700.5,98.7542,2010.16,597.676,476.94,893.562,330.848,7.21681,212.586,483.11,388.74,"classic"
