"","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","BlackRate","WhiteRate","Fourier-0","Fourier-1","Fourier-2","Fourier-3","Fourier-4","Fourier-5","Fourier-6","Fourier-7","Fourier-8","Fourier-9","Fourier-10","Fourier-11","Fourier-12","Fourier-13","Fourier-14","Fourier-15","Fourier-16","Fourier-17","Fourier-18","Fourier-19","Fourier-20","Fourier-21","Fourier-22","Fourier-23","Fourier-24","className"
watch-6.gif,0.474196,0.195778,0.0019288,0.00146619,2.46557e-06,0.000648645,2.41911e-07,0.661939,0.338061,60766.2,40443.9,439.532,24204.9,16008.7,7267.3,10309.5,6185.07,2046.01,2898.91,4163.09,2481.77,2101.56,3035.4,4696.65,2173.8,2180.99,2372.95,2788.06,2436.14,1653.41,1267.66,335.426,48.8043,358.639,"watch"
cellular_phone-1.gif,0.249012,0.0338141,0.000235994,5.02322e-05,4.20422e-09,2.10089e-06,-2.12183e-09,0.489879,0.510121,54259.1,34410.3,4746.16,25750.6,15572.6,21696.9,20152.3,8214.91,2307.49,4343.05,4290.14,5270.22,3692.69,3362.75,5524.39,4950.34,4666.68,2428.91,1113.24,1682.89,3959.06,3718.19,2065.93,938.801,1012.06,"cellular_phone"
Misk-8.gif,0.173227,0.00258873,1.01036e-05,5.59648e-07,1.28683e-12,2.38867e-09,-1.12625e-12,0.259609,0.740391,34630.1,1166.43,1533.01,2815.71,6621.04,18075.8,5433.58,2939.47,5475.24,5042.76,7692.68,1500.73,692.244,4220.41,2088.48,1516.91,550.755,2705.07,794.202,2793.26,1554.77,1231.28,257.481,738.47,75.7626,"Misk"
children-6.gif,0.32441,0.077215,0.000445123,0.000285055,1.01483e-07,7.8142e-05,7.94066e-08,0.923307,0.0766927,78002.6,13129.3,23001.6,6776.89,2530.36,2930.88,1774.63,2626.02,2777.3,1110.97,437.674,133.206,1089.51,471.672,1171.42,1071.35,121.049,133.632,188.147,662.207,436.826,47.2455,89.046,31.6425,628.122,"children"
face-2.gif,0.188999,0.00956009,0.000217317,2.40683e-05,1.69678e-09,2.2577e-06,1.07225e-09,0.564659,0.435341,51188.3,4501.76,237.669,262.433,12954.6,20032.1,3567.72,8025.42,10784.4,2217.65,6031.62,4768.63,2822.36,4550.6,3098.43,2251.98,768.176,2286.9,707.609,1765.56,1587.68,385.331,284.377,65.0686,1315.98,"face"
cattle-6.gif,0.286302,0.0321628,0.000910274,1.32408e-05,7.12555e-11,-2.33824e-06,-1.28675e-10,0.509897,0.490103,58528.2,22353,14902.4,6914.55,8521.4,9924.73,17183.5,10836.7,5589.89,5637.93,154.179,2658.53,2983.41,2156.98,6040.87,829.84,4759.91,2324.66,40.2159,1313.44,1337.93,1521.55,3001.71,2127.68,1037.06,"cattle"
hammer-5.gif,0.569608,0.226649,0.0955476,0.0453108,0.00298077,0.0215286,0.000368463,0.881134,0.118866,57746.5,2362.14,660.747,3694.25,5705.01,7450.97,3553.77,1843.36,1996.47,4860.05,860.581,641.5,676.583,897.434,1334,490.519,2128.06,819.257,1442.8,339.174,674.171,378.878,584.305,274.056,449.961,"hammer"
Glas-9.gif,0.290575,0.0200069,0.00554932,0.00103117,2.33921e-06,0.000136024,-3.16183e-08,0.448061,0.551939,52407.1,17116.6,8790.75,905.333,12403.2,6525.9,12581.3,10538.7,16330.2,6169.06,2481.44,3379.77,98.2319,1051.09,4794.42,891.186,929.442,2774.79,4347.11,166.524,436.211,804.618,528.152,1491.28,972.367,"Glas"
rat-05.gif,0.272929,0.021767,0.000754857,0.000514145,1.36669e-07,6.46816e-05,3.07808e-08,0.86915,0.13085,88112,11975.7,7624.81,710.651,5063.12,2792.05,2164.01,1449.73,2081.72,1238.56,245.167,221.991,1534.93,2802.76,1830.94,406.911,386.452,491.207,483.66,650.315,397.707,1062.38,184.97,97.6595,13.2931,"rat"
teddy-05.gif,0.18436,0.00109618,0.00112312,2.90172e-06,5.51152e-11,7.63675e-08,1.58043e-10,0.677732,0.322268,59288.6,4681.28,16078.5,1372.35,492.069,4976.51,1409.41,5641.24,3414.87,3513.64,2031.12,1174.93,405.748,1752.76,1112.53,1968.34,73.3146,663.118,298.588,1071.75,1431.01,424.918,231.738,68.6379,35.7174,"teddy"
butterfly-3.gif,0.225337,0.00687535,0.00456,0.000342817,-4.27261e-07,-2.83544e-05,4.26949e-07,0.593875,0.406125,147870,36411.5,1060.15,12020.9,46673.2,24995.9,16944.4,2539.22,1618.19,11048.3,2245.04,18051.2,4446.6,175.76,4761.93,13821.5,321.738,4185.66,4463.51,7115.02,427.515,1673.69,101.006,3960.53,1212.31,"butterfly"
Bone-7.gif,0.898928,0.697331,0.0414142,0.0190961,0.000502983,0.0118051,-0.000511471,0.808273,0.191727,126675,17080.7,4804.98,8443.76,13436.3,2470.64,33589.1,13987.3,6042.47,3279.66,300.895,3282.43,10538.8,2558.84,4730.59,5067.64,2811.44,1154.45,3564.16,2614.08,486.805,6049.73,1696.33,1342.52,1699.3,"Bone"
bat-2.gif,0.443949,0.127733,0.0349201,0.00539656,2.92292e-05,-4.08326e-05,-5.96088e-05,0.678132,0.321868,164413,118748,22773.3,42911.3,37857.3,47341.6,35991.6,13774.5,1004.74,1928.88,2891.84,877.704,4171.35,8936.96,10667.6,11614.5,11602.2,8223.47,4021.27,1947.19,4507.55,3604.9,1569.46,613.076,2040.81,"bat"
dog-10.gif,0.298143,0.0351477,0.00298499,0.000120999,7.23421e-08,1.58314e-05,-3.91806e-08,0.619105,0.380895,29522.2,12507.6,4071.38,3476.21,1345.97,5502.5,3605.47,1975.98,2262.03,164.535,1301.21,3346.88,492.299,1989.67,1494.53,81.9576,1261.3,353.935,779.503,750.469,541.245,1585.89,1040.25,68.5084,341.856,"dog"
hat-6.gif,0.169109,0.00175917,7.72012e-05,3.71393e-06,6.22573e-11,1.51801e-07,-2.1718e-11,0.247737,0.752263,1259.13,112.81,70.1179,207.279,544.632,644.629,393.219,38.6876,262.974,177.914,204.387,124.101,245.944,224.364,69.3852,96.3485,21.1857,134.141,50.4032,141.371,34.8234,4.84075,79.1533,40.2726,42.4815,"hat"
personal_car-5.gif,0.267083,0.0428744,0.00141489,0.000232887,8.3309e-08,1.41327e-05,3.59204e-08,0.583017,0.416983,47341.2,22231.4,11796.3,12213.1,756.168,17680.6,16988.3,8351.9,965.377,4287.6,4045.66,5899.69,3351.73,558.553,2340.63,226.649,1881.78,1020.79,1051.3,572.193,142.309,700.849,202.642,1529.36,1139.39,"personal_car"
dog-4.gif,0.306938,0.0331699,0.00257162,7.15422e-05,6.18323e-09,-3.5095e-06,-2.84748e-08,0.594023,0.405977,28326.2,11094.5,2232.86,1435.98,3691.45,6702.52,4914.25,1617.32,3193.64,325.679,72.2497,5047.8,754.498,3108.87,1710.79,1369.5,1127.33,920.111,449.823,1137.8,935.596,389.868,20.1264,440.146,282.716,"dog"
bat-9.gif,0.327647,0.0490828,0.014704,0.00168112,1.63619e-06,-7.26127e-05,5.1472e-06,0.811453,0.188547,128690,4154.3,5762.38,7479.07,22919.4,23382.9,13453.3,8334.74,2745.48,11126.5,6029.66,191.754,4669.43,6347.37,1247.52,1185.29,1935.06,939.973,812.938,1064.7,1580.48,1720.52,1609.93,932.174,1207.43,"bat"
guitar-7.gif,0.29033,0.0381864,0.0213033,0.0117924,0.000186901,0.00230325,-0.000181927,0.639141,0.360859,114612,60783.3,1138.02,6303.03,19794.5,23568.1,42043.2,4487.94,25488.9,8303.52,4008.34,8404.46,621.464,1320.97,2694.4,1063.35,1763.63,22.6281,6382.58,29.4798,6059.28,1581.78,773.961,274.71,2676.5,"guitar"
fly-2.gif,0.29603,0.0224178,0.00693962,0.000201932,2.35884e-07,2.30848e-05,2.23209e-07,0.642473,0.357527,31327.3,3078.25,8331.97,510.809,1840.18,3691.99,2537.3,4502.58,1672.48,2422.86,316.903,50.6224,375.999,286.598,14.7296,85.6017,988.22,1587.88,873.666,511.917,332.097,1442.96,595.232,218.496,352.649,"fly"
horseshoe-3.gif,0.571827,0.00591099,0.00986625,0.0100101,-9.88962e-05,-0.000761791,-2.21532e-06,0.671078,0.328922,19829.2,3776.02,506.826,1301.46,1636.04,3825.82,2108.63,332.06,818.21,781.92,547.667,2364.63,447.92,1818.51,270.826,225.159,414.468,534.33,768.519,1313.78,1026.78,199.865,213.921,673.124,101.858,"horseshoe"
children-2.gif,0.328673,0.0799403,0.000408456,0.000288751,9.91515e-08,8.16363e-05,4.4387e-08,0.923651,0.0763494,78031.6,13201.4,23110.7,6958.59,2423.15,3072.93,1852.76,2745.79,2706.91,977.743,411.839,287.072,1212.45,482.714,1135.73,1092.41,20.479,185.524,222.727,690.675,456.491,7.04638,100.368,87.0473,645.314,"children"
cup-5.gif,0.174037,0.000160215,0.000343815,2.66214e-05,2.45003e-09,-1.25557e-07,-2.38581e-09,0.703166,0.296834,76527.6,139.386,12622.4,2742.67,11370.8,10587.2,8633.83,7720.86,7657.77,3040.62,2764.85,1847.89,1770.16,150.343,2680.8,538.27,1201.64,1462.42,710.728,874.332,1073.35,371.911,1711.9,502.366,970.704,"cup"
brick-07.gif,0.248245,0.0327384,7.53012e-06,4.91131e-07,-6.72391e-13,-3.67027e-08,1.83066e-13,0.846788,0.153212,85845.1,4476.94,19424.4,566.674,2470.81,2162.22,6085.58,6859.4,2556.07,887.376,3379.27,34.107,292.63,882.325,1410.96,206.982,1563.48,808.585,322.018,152.894,744.577,305.849,149.746,490.236,361.92,"brick"
pencil-6.gif,0.859564,0.70852,0.0136508,0.0113732,0.000141688,0.00949379,1.02899e-05,0.782838,0.217162,66369.2,48871.2,11293.7,16672.9,19060.2,12147.3,7446.5,237.868,2739.99,1143.66,6926.24,5616.45,3791.44,3227.56,3175.35,386.39,754.491,1285.51,960.783,197.556,1575.26,1409.33,1076.81,1356.31,2128.15,"pencil"
truck-05.gif,0.205164,0.0120693,0.000596247,4.54581e-05,5.41543e-09,2.04497e-06,-1.23407e-09,0.965436,0.0345644,97878.7,46265.3,11594.2,11412.4,7431.72,1276.34,1049.22,735.204,687.274,675.832,235.741,336.863,387.847,367.292,274.103,117.922,13.595,91.403,216.917,125.946,128.338,117.842,267.951,159.122,124.319,"truck"
hat-8.gif,0.201158,0.00710006,0.00260729,0.000184745,-5.15438e-08,-9.3221e-06,1.24914e-07,0.326,0.674,12062.1,6168.56,2605.63,5257.08,4214,6281.82,1871.83,1984.31,3795.4,3169.66,1783.06,542.83,558.491,1025.24,76.401,556.054,633.507,282.27,75.2158,306.235,440.099,327.942,57.3424,177.514,238.226,"hat"
device5-2.gif,0.237155,3.8573e-05,2.55235e-05,1.20037e-05,8.10137e-11,3.84218e-08,-1.86011e-10,0.812483,0.187517,252979,49331.5,1524.32,19310.3,16212.7,12719.8,5802.41,4569.77,13195.4,17795.3,1168.73,1192.92,4771.44,3391.39,2109.38,3816.41,2824.79,923.835,2906.89,3403.37,526.067,2035.49,605.885,1704.42,41.1547,"device5"
butterfly-2.gif,0.298626,0.0246945,0.00700363,0.000331828,-5.05359e-07,-5.21308e-05,5.05176e-07,0.794105,0.205895,364495,23591,29571.7,15538.8,67148.8,92852.6,13908.9,840.91,19257.8,3665.51,1318.96,17043,3185.16,17.1001,11195.3,2287.16,5399.13,1776.85,181.788,1550.91,2966.52,3659.95,384.657,382.31,2468.07,"butterfly"
rat-07.gif,0.27638,0.0241757,0.000760065,0.000633122,2.77485e-07,8.12971e-05,2.70748e-07,0.868736,0.131264,88069.9,12096.8,7830.03,828.899,4751.06,2976.64,1817.4,2322.02,1972.74,1108.12,442.969,132.029,1288.12,2875.19,2261.96,437.312,300.031,790.769,740.873,332.21,51.1493,870.482,88.4387,398.64,1.51068,"rat"
truck-09.gif,0.229567,0.0193951,0.0012736,0.000158687,5.16332e-08,9.72606e-06,-2.03542e-08,0.96587,0.0341304,97921.9,45265,11452.7,10296.8,7149.56,480.441,224.54,105.122,1265.88,1508.21,56.1241,67.151,639.08,355.014,141.052,74.3992,356.1,13.1607,117.759,274.707,2.28354,247.843,13.433,179.509,70.2822,"truck"
rat-02.gif,0.276261,0.022128,0.00103677,0.000739235,4.31963e-07,9.85208e-05,2.55956e-09,0.865126,0.134874,87703.9,9613.35,8369.57,1327.59,5547.85,2872.84,1331.64,6961.72,178.922,2865.89,1755.1,971.323,1025.79,82.6914,1886.27,80.955,821.087,154.762,508.322,750.217,1386.85,885.228,83.0373,280.627,1437.73,"rat"
dog-3.gif,0.626961,0.0448991,0.0974792,0.00225468,1.39473e-05,6.87801e-05,-3.27664e-05,0.805776,0.194224,172926,53975.1,9679.99,2528.45,7317.28,10991,14713.5,672.96,10837,3959.7,2069.04,10698.4,276.475,5501.84,550.537,3787.56,5823.13,2418.96,1625.68,3324.72,957.151,5777.71,2982.92,4360.62,2061.62,"dog"
face-3.gif,0.188109,0.0091495,0.000215417,2.32593e-05,1.59525e-09,2.0837e-06,1.23687e-09,0.56232,0.43768,50976.3,4488.75,443.929,239.737,13145.4,20113.6,3754.58,7955.28,10603,2164.07,6174.95,4902.02,2682.18,4672.42,3238.71,2080.32,705.265,2452.56,626.712,1625.25,1603.67,220.709,270.639,212.691,1288.4,"face"
fly-6.gif,0.302416,0.000925198,0.0182875,4.91134e-05,3.51532e-08,-8.32203e-07,4.41524e-08,0.716149,0.283851,50626.3,12083.7,1215.43,3570.36,8545.93,1691.44,8545.92,1784.88,2385.52,3992.17,1456.74,2118.19,715.051,3065.59,1251.25,2079.49,1202.52,230.514,234.964,1615.1,474.755,499.928,763.59,173.438,159.97,"fly"
carriage-02.gif,0.393635,0.104251,0.00227699,0.00172775,3.42649e-06,0.000557843,1.99454e-06,0.907947,0.0920533,92045.1,9795,11696.3,5800.48,898.325,2258.27,2311.36,2324.18,657.895,710.991,1845.41,230.241,532.787,673.573,1744.81,1094.02,72.2321,24.2636,298.211,623.946,475.774,479.36,509.387,150.772,576.094,"carriage"
hammer-8.gif,0.414118,0.0849172,0.0502567,0.0175815,0.000521927,0.00510163,8.14297e-05,0.897247,0.102753,58802.8,9684.46,2289.67,184.496,5550.3,1497.96,7949.21,1398.38,3871.7,4499.36,15.9519,934.311,2260.63,1438.58,300.163,521.995,401.71,224.482,696.691,493.786,364.018,746.425,174.371,433.557,485.453,"hammer"
frog-2.gif,0.184569,0.00481295,0.000314196,9.52287e-06,3.83526e-10,5.06345e-07,1.90759e-10,0.43012,0.56988,17222.2,5510.38,2365.45,514.462,3587.33,7900.37,3942.33,4243.89,2487.75,1623.52,857.675,1309.58,925.256,60.9372,1398.19,65.4622,119.873,595.124,749.769,143.642,401.256,462.995,130.421,197.764,438.474,"frog"
device1-7.gif,0.176907,5.81981e-07,2.39256e-08,1.46047e-09,3.3647e-18,-1.02038e-12,-1.07658e-18,0.617043,0.382957,161754,7832.5,143.752,4006.64,35516.1,64488.6,19533.1,123.53,12089.3,2611.87,4715.88,6656.83,1412.52,5660.67,8825.4,408.465,5705.76,875.454,584.158,2320.6,476.838,469.825,808.463,682.786,1055.06,"device1"
shoe-5.gif,0.242658,0.0282604,0.00216471,0.000523657,5.56171e-07,8.74506e-05,-3.14181e-07,0.511152,0.488848,67697.2,30583.4,8305.76,2270.28,3882.66,28211.7,21058.1,8157.6,2639.7,293.159,2630.22,3482.96,3195.69,1271.37,4025.61,6.52792,2169.34,1745.37,1367.83,2906.75,234.59,1464.47,313.366,793.732,1936.73,"shoe"
stef-09.gif,0.605874,0.0770214,0.256862,0.0820255,0.0117025,0.00336566,-0.00183502,0.972348,0.0276515,82144.2,62017.5,19878.1,9765.8,11827.5,9132.14,11788.8,4274.69,4215.97,3898.98,23.4861,1258.99,3476.44,3293.87,430.212,3756.96,2918.58,835.599,87.6498,959.193,1561.64,1082.49,194.071,790.32,193.698,"stef"
Bone-5.gif,0.970799,0.855263,0.012566,0.00987666,0.000110014,0.00912976,5.48747e-05,0.821328,0.178672,128721,15558.4,5698,10693.7,14295.7,4872.34,36606.2,9664.24,3687.74,2089,1115.16,902.788,2372.72,3926.82,1766.23,5280.14,2464.42,5777.35,1119.22,2698.91,919.865,2722.45,697.248,2872.34,1207.85,"Bone"
bottle-06.gif,0.37515,0.113135,0.00304442,0.00200216,4.94308e-06,0.000673253,2.88426e-06,0.944267,0.0557331,95727.7,26370.4,9841.86,337.132,1005.2,2349.42,4256.49,3950.78,3465.26,4821.46,938.146,375.317,934.325,1333.54,1222.07,1070.71,452.081,99.4673,882.792,775.676,524.71,28.48,27.3008,98.3213,322.873,"bottle"
fountain-07.gif,0.204665,0.00530056,0.00199184,2.20053e-05,3.58153e-09,-1.44683e-06,2.84447e-09,0.818016,0.181984,71560.9,5253.37,22603.1,3179.85,2939.27,7380.45,4314.4,2628.05,3025.36,1679.02,201.726,678.047,1084.78,1448.58,976.611,1001,667.94,446.062,629.847,805.062,232.197,679.387,346.256,5.28598,379.97,"fountain"
teddy-06.gif,0.184036,0.00133744,0.00100347,3.08242e-06,1.11223e-10,1.0935e-07,1.31212e-10,0.686248,0.313752,60033.6,3983.9,15494.6,1757.71,211.925,5210.12,1718.01,5267.89,3195.33,3543.28,2717.73,1193.79,481.358,1686.51,1631.48,1950.69,329.803,497.731,313.268,1204.95,1555.94,380.973,111.338,40.5176,86.4343,"teddy"
car-04.gif,0.241661,0.0289814,0.000805529,8.80824e-05,1.31862e-08,4.37297e-06,7.84821e-09,0.91282,0.0871804,92540,26882.6,11842.9,820.489,4260.84,2370.34,1693.72,1485.98,1421.25,3014.54,378.25,1283.44,797.689,211.858,40.0122,788.479,314.786,427.898,673.307,606.536,141.755,645.816,231.244,100.506,48.7594,"car"
elephant-1.gif,18.8584,12.8973,125.462,69.803,-3716.12,-239.508,-6531.19,0.534642,0,250500,7688.4,14421.7,4001.19,63842.2,54088.1,18770,9358.38,1515.23,35311.7,8291.96,20978.2,127.127,7467.74,692.383,26510.3,3136.27,4893.15,1502.98,19158.6,14463.1,6514.24,4101.38,5692.75,7884.5,"elephant"
beetle-2.gif,0.22227,0.00183205,0.000570706,3.15504e-05,4.11996e-09,1.33213e-06,1.09352e-09,0.59308,0.40692,49059.2,13272.3,3763.79,1627.36,2388.84,6365.63,18399.1,9938.48,2972.05,20.1447,3748.79,1023.74,3277.77,3913.34,1844.96,1762.72,2112.65,491.076,1542.19,644.552,73.8041,98.9686,671.613,1058.18,642.599,"beetle"
hammer-6.gif,0.569608,0.226649,0.0955476,0.0453108,0.00298077,0.0215286,-0.000368463,0.881134,0.118866,57746.5,1798.41,384.441,3988.35,5724.49,6228.46,1752.59,32.4787,1780.2,3911.67,804.916,203.566,1515.14,1027.61,2921.61,75.3233,1750.44,347.249,1093.33,385.895,348.228,750.896,626.529,711.647,579.286,"hammer"
device3-4.gif,0.172662,2.52372e-06,6.48396e-07,1.57818e-07,-4.5559e-14,2.49952e-10,2.02943e-14,0.615228,0.384772,191560,3858.4,642.92,673.339,23858.5,99556.2,3063.15,97.0347,2372.84,13025.3,4441.75,2121.12,645.229,6626.34,63.069,10432.5,1782.22,626.538,695.6,6991.59,8114.16,612.895,268.795,2394.68,5776.61,"device3"
lizzard-2.gif,0.373663,0.0158115,0.00140624,0.00296486,-5.44151e-06,-0.000366283,5.08187e-06,0.816254,0.183746,190802,699.662,4498.52,5562.5,33672.6,56029,6226.69,7527.51,8077.35,16695,486.446,6219.19,7787.6,1264.81,761.175,693.692,4096.22,4028.32,528.504,6834.44,3436.29,1155.11,3469.83,3290.2,1867.21,"lizzard"
children-3.gif,0.325816,0.0781173,0.000446951,0.000309969,1.15356e-07,8.65292e-05,6.15428e-08,0.923473,0.076527,78016.6,13209.5,23073.6,6900.92,2480.08,3056.16,1856.75,2737.92,2699.73,969.339,412.963,290.859,1215.14,488.531,1126.18,1101.92,22.6506,183.065,236.934,708.754,447.855,4.3988,96.4236,93.1185,647.471,"children"
spoon-2.gif,0.896774,0.749353,0.16823,0.154961,0.0250169,0.131676,0.0200696,0.875626,0.124374,57385.3,18489,1759.29,1529.09,5965.65,179.655,12903.5,353.884,4087.7,3141.22,3202.59,804.285,547.716,57.9724,505.759,656.875,1897.89,930.943,1429.09,1217.9,537.333,437.506,308.584,816.534,377.022,"spoon"
elephant-2.gif,0.193486,0.00184537,5.42674e-05,8.68397e-05,4.81469e-09,-3.38573e-06,-4.16735e-09,0.584236,0.415764,285572,55141.9,21627.2,5458.02,50343.3,73301,40763.1,5432.32,95.2277,19003.3,19855.1,3329.93,982.395,12731.5,2538.03,6071.17,2758.58,7552.76,7364.93,3003.33,8648.11,3782.63,4617.51,2876.35,1872.48,"elephant"
lmfish-3.gif,0.499113,0.218362,0.000683552,9.51352e-05,-1.60596e-10,-1.43774e-05,-2.39085e-09,0.679849,0.320151,49474.2,750.214,6085.6,1416.83,18954.2,13175.1,590.822,2442.74,4561.37,2139.62,9508.78,2764.36,5536.88,7985.82,1106.12,3165.22,1581.6,1663.1,1869.52,751.823,339.649,1333.04,1849.24,1849.14,1147.93,"lmfish"
Bone-9.gif,0.950188,0.804791,0.0252773,0.0166801,0.00034247,0.0149631,0.000152228,0.822011,0.177989,128828,16332.8,5261.04,10040.7,13928.8,3121.41,37813.6,9222.9,2823.7,2054.79,623.8,2132.14,2248.59,5491.49,710.689,4181.34,775.032,4237.21,1438.03,1162.17,941.841,3128.51,719.452,1571.95,373.417,"Bone"
teddy-02.gif,0.1848,0.00181312,0.00114244,1.1671e-05,9.61497e-10,3.32877e-07,-1.00153e-09,0.681607,0.318393,59627.6,4842.97,16192.1,1873.35,483.123,3603.49,1057.5,6118.54,3058.22,3757.82,1136.68,1098.47,283.963,2255.7,171.461,1103.5,945.69,783.032,87.383,589.275,716.599,117.976,485.602,28.9062,799.591,"teddy"
chicken-10.gif,0.24016,0.0107345,0.00635646,0.000431654,3.14366e-09,8.18139e-06,2.89738e-07,0.613115,0.386885,11846.3,2302.41,926.43,3088.79,1119.69,548.458,2560.66,2066.65,1851.67,766.687,1047.95,687.907,95.6134,358.027,345.102,654.03,421.669,355.615,103.799,98.4418,214.24,445.879,152.271,114.291,151.914,"chicken"
device4-5.gif,0.23921,0.000188803,0.0114296,2.13703e-06,3.3392e-10,1.18061e-08,2.98102e-12,0.79304,0.20696,246925,4337.1,15724.9,13947.4,28872,41075.2,9240.98,4149.19,19746.7,14430.8,3534.2,7653.38,4775.82,8542.79,5719.34,3584.06,5866.41,105.422,3174.19,3892.94,3554.81,1250.35,2232.79,35.3146,809.706,"device4"
face-8.gif,0.184392,0.00797904,0.000139026,1.70876e-05,8.20029e-10,1.47302e-06,5.0751e-10,0.569987,0.430013,51671.3,4112.92,1545,153.208,13627.6,21530.8,3873.96,7977.2,8510.46,3412.78,2561.96,6327.03,2628.87,3527.67,3123.67,1049.13,578.309,868.046,1495.27,2000.45,553.934,729.893,1390.74,265.752,722.536,"face"
teddy-09.gif,0.183439,0.00119581,0.00108624,5.82028e-06,2.59813e-10,1.89341e-07,3.08107e-10,0.692787,0.307213,60605.7,3372.89,14964.7,1363.26,353.437,6397.98,2021.14,4166.79,2718.47,2623.18,2828.6,377.145,1174.65,787.87,3183.29,2518.09,129.372,490.055,919.871,1504.7,2017.25,146.696,252.553,391.72,781.081,"teddy"
Heart-8.gif,0.182049,0.00274304,0.000753056,3.41406e-05,-5.25638e-09,-1.75116e-06,-2.92485e-09,0.354207,0.645793,60031.2,3483,4106.85,24617.8,8071.95,16383.9,4115.11,8966.59,11500.7,4882.1,4052.81,2341.97,692.781,4337.3,7355.41,2387.67,5445.91,2057.05,3908.57,3053.51,2129.18,1915.11,636.471,2329.97,88.6593,"Heart"
lizzard-10.gif,0.416041,0.0492288,0.00296725,0.00297745,-2.80795e-06,-0.00024612,5.94116e-06,0.629531,0.370469,102183,71073,9852.86,25454,19553.2,16026.9,12366,8027.24,8388.41,8995.09,5549.07,4916.59,4109.92,5005.89,6093.73,4538.51,1159.99,758.077,3259.89,4947.38,1042.73,1415.32,1242.27,80.2847,2121.16,"lizzard"
pocket-7.gif,0.274923,0.00838431,0.00233525,0.000192044,1.28248e-07,1.75385e-05,-4.58781e-09,0.503672,0.496328,7955.19,1799.06,973.69,478.216,652.08,544.908,185.145,402.778,1305.53,795.659,443.224,63.1466,328.76,302.982,654.624,41.1427,62.5753,404.979,43.5012,343.141,313.493,327.621,209.744,175.084,26.7105,"pocket"
Misk-5.gif,0.208502,0.00650919,0.000394651,4.83407e-05,-5.9597e-09,-3.3992e-06,6.64236e-09,0.359131,0.640869,46603.2,1143.99,5383.52,2083,455.735,10822.9,4649.41,4610.56,7958.98,6606.53,7195.58,5326.97,1762.55,2512.39,3427.4,932.525,2307.5,2819.09,1088.46,2596.45,1959.05,984.218,1154.91,987.294,56.4384,"Misk"
guitar-8.gif,0.48687,0.188996,0.0601249,0.0449161,0.00233386,0.0195026,-0.00156716,0.6866,0.3134,57660.1,46035.3,20162.9,1980.38,10005.5,2451.15,7720.14,8550.93,6126.38,2794.09,7674.09,4666.77,1180.79,1805.52,5715.14,1763.16,2637.94,3120.61,3473,3674.49,1048.89,1196.45,649.099,259.15,165.926,"guitar"
device5-8.gif,0.353607,1.29026e-06,4.31996e-05,2.31271e-05,7.24001e-10,-2.43597e-08,-3.94827e-10,0.775591,0.224409,241492,18799.9,1065.62,16965.8,71688.1,26296.2,23615,2970.29,7776.67,6755.38,556.809,12497.9,3164.57,3816.21,2994.84,809.783,5228.84,2598.58,1342.9,1836.93,4665.58,705.358,560.239,745.018,1212.73,"device5"
fish-1.gif,29.4599,591.195,150.093,23.2201,734.496,105.918,-362.263,0.786423,0,216582,16900.2,29326.8,7884.63,13252.3,22865.2,46836.4,10150,4230.93,13867.6,4688.82,4300.57,1702.91,396.387,886.43,2440.93,1040.37,1424.14,336.557,4592.62,2338.47,2476.43,158.004,3099.3,2873.99,"fish"
HCircle-4.gif,0.202077,0.0125844,0.00106743,0.000129734,3.95292e-08,1.15663e-05,-3.3673e-08,0.21143,0.78857,12986.1,5501.33,2307.81,3384.27,3875.24,1757.66,2891.15,3722.54,2206.1,410.823,105.415,818.312,900.01,34.3434,2759.94,288.517,40.6761,855.269,1023.45,661.823,213.583,891.974,89.8394,672.152,12.0564,"HCircle"
device0-7.gif,0.223227,2.08481e-10,9.1645e-10,6.81018e-11,-1.70132e-20,-9.8331e-16,-9.56116e-23,0.78503,0.21497,205792,26672.6,1950.98,9292.47,32587.3,1896.14,29471.2,2203.29,14239.8,1711.9,7978.26,3452.39,3497.78,3722.09,2762.4,828.54,3571.14,104.708,363.604,550.506,3242.82,282.52,882.298,123.969,1966.33,"device0"
dog-8.gif,0.276746,0.0272745,0.00196186,6.21261e-05,-1.99855e-08,-9.55181e-06,4.57914e-09,0.554011,0.445989,26418.2,9593.03,1845.32,2375.34,3548.83,6914.15,4671.29,718.093,3759.48,80.2977,329.437,4749.11,813.739,2532.49,1570.91,2404.87,2135.44,875.269,302.234,1001.01,692.832,1058.76,121.311,51.748,521.877,"dog"
device9-2.gif,0.185492,0.000325822,8.68795e-07,1.35159e-06,-3.48379e-13,1.10799e-09,-5.55239e-13,0.580915,0.419085,180877,22344.7,1974.82,814.353,37699.6,12771.1,41920.6,26037.9,12690.5,6479.93,11344.8,4426.62,6844.33,2928.7,190.412,509.622,4092.8,4294.68,498.308,2070.84,3117.85,2322.88,654.651,180.847,4162.77,"device9"
